,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
5777,G-Eazy,Been On,4K0zMUoKybQpmyb9Y3y8mJ,0.0038,0.656,208500,0.638,1.76e-05,1,0.106,-7.764,0,0.331,160.216,4,0.224
5778,Mac Miller,The Question - Live,6CG9nWFz8lFYqIzljwVwUm,0.00443,0.421,491573,0.66,0.000397,0,0.948,-8.539,0,0.154,142.959,4,0.395
5779,CES Cru,When Worlds Collide,6pYUmeHVAzhkZzJ0yvK4sl,0.228,0.622,255160,0.801,0.0,4,0.49,-7.587,0,0.402,82.287,4,0.519
5780,Chief Keef,Blew My High,4W08S73bCuiKTEdhHhUGtB,0.0235,0.65,156461,0.845,0.0,11,0.0666,-4.876,0,0.229,126.09,4,0.683
5781,Migos,Ounces,6VBCf7JuOpJFnxC8yHfZ5g,0.126,0.838,258384,0.627,0.0,10,0.249,-4.68,1,0.0713,134.975,4,0.446
5782,Lil Wayne,IANAHB,3jTbaxi59TkyCs0tzt2DSD,0.615,0.479,338307,0.577,0.0,0,0.266,-9.647,0,0.0994,83.556,4,0.249
5783,Arcangel,Como Tiene Que Ser,5B1klcH0Hfs6tUidAHWWPH,0.307,0.62,244227,0.9,0.0,9,0.37,-3.69,1,0.168,170.068,4,0.797
5784,Awilo Longomba,Karolina,0tjRxRv1JonYbxX0RD1Smw,0.0862,0.637,272213,0.977,0.0,4,0.15,-3.083,1,0.0494,120.009,4,0.942
5785,El Tigrillo Palma,El Poblano,11wUiLQ2pWhDpKRvHMytUF,0.7,0.573,148053,0.704,0.0,3,0.0907,-4.905,1,0.0327,158.335,3,0.972
5786,Hopsin,Hip Hop Sinister,4BaFzlfU0xvG19fP4muTVw,0.0639,0.582,230000,0.618,0.0,2,0.115,-4.889,1,0.298,181.008,4,0.0798
5787,Waka Flocka Flame,7 Days of the Week (feat. D Dash),1mxMgtRy4SNWYw7sjglHVp,0.000824,0.777,196000,0.674,0.0,11,0.0582,-5.491,1,0.153,133.008,4,0.4
5788,Juicy J,Having Sex (feat. Trina & 2 Chainz),2LbPMk41hENkOzmhWSZxWP,0.00773,0.81,224013,0.803,4.58e-06,1,0.333,-3.986,1,0.176,140.03,4,0.689
5789,Kevin Gates,Get Em,64T0a3o6O1SBO5bOAzfY7B,0.0169,0.762,211071,0.729,0.0,0,0.485,-4.065,1,0.134,129.886,4,0.442
5790,Da$H,Whalé (feat. Ab-Soul & Retch),1tXYrxQUME0s21oRugUXvB,0.612,0.592,257593,0.442,0.0,11,0.147,-10.809,0,0.396,79.597,4,0.338
5791,Musicologo Y Menes,"Romper La Disco (feat. Farruko, Zion, Lenox & Dy)",40Ux81AmflOZfBYHjnwpPp,0.114,0.806,285391,0.801,0.0,5,0.0709,-3.711,0,0.239,92.009,4,0.808
5792,King Lil G,What's Up,6RAu1ieN6fsWOX9IZJUffM,0.1,0.804,165347,0.491,0.0,8,0.0818,-13.055,0,0.467,136.014,4,0.527
5793,The Uncluded,Boomerang,19pg44Vy8PhR8ITVGBMf67,0.0124,0.63,272263,0.806,6.85e-06,5,0.0713,-5.423,1,0.0823,79.985,4,0.321
5794,Rittz,Drift Away - Bonus Track,3eOclkqQ5mjGoTPGuKzJn9,0.0505,0.849,215213,0.662,4.4e-06,2,0.135,-8.846,1,0.156,120.022,4,0.0893
5795,Alley Boy,Long Haul,5lcLr3JiPKVMF4c1hp7Vq1,0.187,0.595,216242,0.739,0.0,2,0.269,-8.28,1,0.285,144.022,4,0.807
5796,Tyga,Bang Out,5udLpsawlFzkcxeX9nfMis,0.268,0.937,181856,0.657,0.0,9,0.109,-7.616,1,0.218,97.0,4,0.784
5797,Juicy J,One Thousand (feat. Wiz Khalifa),5aru6zasqjI1WW7y6TGIuK,0.158,0.896,205053,0.89,2.64e-06,10,0.0982,-5.965,0,0.136,93.98,4,0.934
5798,JAY-Z,JAY Z Blue,2GKbtXbDgF1Nks1HQm7JVC,0.0196,0.736,230080,0.605,0.00825,0,0.198,-7.549,1,0.353,84.776,4,0.33
5799,Chino Grande,I Don't Give a Fuck - Solo Version,3mWcqYMSBJRRoCWcfuSfhZ,0.0336,0.745,215464,0.491,0.000466,10,0.216,-9.959,0,0.146,92.037,4,0.135
5800,Rawayana,Sin Dormir,09jQRiAs7UrybZpZFU71vw,0.446,0.775,325667,0.24,0.000101,8,0.638,-13.193,0,0.0676,121.954,4,0.247
5801,Yung Lean,Oreomilkshake,0rBd2FVCsYNE7CmQqLZJZp,0.115,0.782,256000,0.624,0.00195,6,0.0751,-11.196,0,0.0413,119.997,4,0.149
5802,Speaker Knockerz,Weekend,3QjwmVtX6kxkxZ2NbF7vbX,0.00293,0.661,182534,0.781,0.0,1,0.0562,-6.112,1,0.0323,142.097,4,0.77
5803,Chamillionaire,Don't Shoot,65Sqe3MwcGCoFjTYg0M7O8,0.172,0.724,292207,0.836,0.000202,8,0.235,-4.419,1,0.25,139.964,4,0.522
5804,Tyga,For The Road,3kuAtUUfV3s6SGncgkN6fx,0.337,0.636,243373,0.745,0.0,4,0.118,-4.049,0,0.0581,149.832,4,0.335
5805,Hopsin,Dream Forever,4PPNQ6Hsah4NJqLNE3HHxY,0.38,0.51,249067,0.626,0.0,6,0.22,-9.445,0,0.37,113.027,5,0.417
5806,Layzie Bone,60 Second Assassins,1DNb5qJGzmbI4VOxWMJxxy,0.133,0.497,215320,0.841,0.0,1,0.348,-8.634,0,0.265,171.725,4,0.683
5807,Lil Wayne,Lay It Down,70vyPOk2VdMN53oOsLtPYJ,0.507,0.7,245840,0.6,0.0,1,0.687,-5.63,1,0.434,134.056,4,0.733
5808,Ace Hood,Fuck Da World,7tH2F9QBecHRo9nHxgNmpg,0.132,0.637,266800,0.78,0.0,10,0.735,-4.912,0,0.204,131.363,4,0.111
5809,Gyptian,Turn Me On,1IyO85CFirOeDnsQa9Ew78,0.171,0.722,214040,0.836,1.59e-06,0,0.0999,-3.39,1,0.0407,100.026,4,0.749
5810,Nelly,Walk Away,6w0iY9suQ1A6BBtLqhxYjg,0.0373,0.419,258520,0.757,0.0,8,0.122,-6.471,1,0.162,87.4,4,0.483
5811,Daz Dillinger,Stay Out The Way (feat. Snoop Dogg),693xGvqOaeuxur7BKCznpO,0.241,0.814,218667,0.886,0.0,1,0.103,-3.48,1,0.283,90.014,4,0.79
5812,2Pac,Wonder Why They Call You Bitch,0CMBd6toIgY0Fq2nfKOQ8Y,0.0156,0.901,249934,0.473,1.22e-06,4,0.0965,-12.466,0,0.192,101.14,4,0.621
5813,Jon Connor,In My Sleep (feat. Tito Lopez & Chelsea Blare),6rMH3ngqL9gfiKLyLPyTVm,0.0154,0.64,249467,0.746,0.0,1,0.152,-6.487,0,0.255,154.058,4,0.682
5814,Pell,Ocean View 2.0,3hBK6nZq22px2RjGqDqt4E,0.646,0.78,234750,0.52,0.0548,6,0.0878,-6.746,0,0.0542,134.957,4,0.524
5815,Yo Gotti,Don't Come Around (feat. Kendall Morgan),4E4rmyjWo1BNduBxUcAf62,0.333,0.693,190573,0.686,0.0,7,0.312,-8.084,1,0.0745,123.919,4,0.386
5816,Hopsin,Gimmie That Money,5JH5KmHF5hPzdIuvNzPA1Y,0.0896,0.837,249320,0.641,0.0,11,0.137,-6.951,0,0.24,110.48,4,0.579
5817,Nipsey Hussle,1 for the Money,3bwafCxmMVyYXASSjfqZf7,0.0627,0.857,150613,0.418,0.0,0,0.096,-9.646,1,0.327,86.222,4,0.336
5818,Joe Budden,NBA (feat. Wiz Khalifa and French Montana),1swz00efhQ1pIIbIRxauHu,0.0183,0.753,305787,0.71,0.00673,0,0.19,-5.924,0,0.11,132.003,4,0.427
5819,CeeLo Green,Scream,33cLXdH3xxpFkXWdPjMNLc,0.142,0.722,221805,0.716,0.0,7,0.357,-7.01,1,0.0349,119.932,4,0.88
5820,Flying Lotus,Stonecutters,2vdlWigVYG6DhduvKOXoRA,0.00932,0.765,258293,0.598,0.864,6,0.16,-4.536,0,0.0776,123.999,4,0.424
5821,Kevin Gates,4 Legs and a Biscuit,7yvG0oco0gozuZk5zEHlen,0.179,0.56,145352,0.773,0.0,11,0.119,-5.819,0,0.331,72.232,4,0.424
5822,Meek Mill,I'm Leanin',4dI2Mqmz4YSlExCtIgdM0R,0.026,0.639,224280,0.648,0.0,2,0.168,-8.176,1,0.282,119.966,4,0.255
5823,Mac Miller,REMember,5bLBuGmxdjxT5hzDPB5wqA,0.0822,0.582,267636,0.423,2.51e-06,9,0.119,-10.946,1,0.13,140.048,4,0.0865
5824,Yelawolf,Gangsta,52kRbdrFXbZ4IwtPTf0r6m,0.102,0.837,289093,0.527,0.0,2,0.327,-7.263,1,0.191,120.973,4,0.0751
5825,Mac Miller,The Star Room / Killin' Time - Live,3SOlpUp50EhXu5RRwK2u3b,0.156,0.504,333120,0.84,0.00295,1,0.839,-7.069,0,0.422,95.845,4,0.204
5826,Chris Webby,Do Like Me,0QlKo37FHKCWqaQqKIQtkf,0.102,0.796,172943,0.811,0.0,8,0.158,-5.816,1,0.0717,106.942,4,0.464
5827,Nipsey Hussle,Mr. Untouchable (feat. Kokane),1pXICxdoGDB6gRbQ8vDMId,0.0224,0.639,198890,0.606,0.0,11,0.113,-7.215,1,0.3,93.233,4,0.344
5828,Nipsey Hussle,Mac 11 on the Dresser,7drGMwE7IcZRqt5w0Nurvr,0.117,0.468,160946,0.62,2.12e-06,1,0.117,-8.725,0,0.353,173.766,4,0.307
5829,Prof,Zoo,6GQXk4Du3qkiswJ6hUoGiW,0.251,0.872,173068,0.636,0.0,11,0.236,-6.31,0,0.3,124.075,4,0.482
5830,Yo Gotti,Sorry,0amvKhr7nbpSsnDJxfeb9d,0.0472,0.723,196133,0.672,0.0,0,0.59,-6.902,1,0.0283,140.999,4,0.14
5831,Speaker Knockerz,Yo Racks,61vtTvaHp8myaw6TSdxudP,0.00306,0.606,145653,0.658,9.99e-06,6,0.437,-6.515,0,0.0475,149.991,4,0.686
5832,Maître Gims,Zombie,1QHfuEyKqH35Qf7iJIl0Wd,0.0155,0.72,244333,0.676,0.0,3,0.128,-6.207,0,0.0367,110.044,4,0.481
5833,Wale,Vanity,5zcyifnxsMWDI3x2WRS6ha,0.132,0.622,278160,0.767,0.0,5,0.25,-5.325,0,0.232,144.315,4,0.534
5834,Pusha T,Who I Am,7rjzgYVrmVSxiHLPS8iX0d,0.0139,0.661,221547,0.658,0.0,8,0.352,-4.429,1,0.281,119.604,4,0.203
5835,Traviezoz de la Zierra,Desde Cero,3TgdzkvcTxhr3aZ9b7DvnX,0.259,0.649,183920,0.687,0.0,7,0.0665,-4.414,1,0.0382,122.337,4,0.907
5836,Devin The Dude,Lacville ' 79,2Tr5LbErzEuAkGHg424H0b,0.135,0.836,317893,0.64,0.0,5,0.0881,-8.365,0,0.32,141.725,4,0.611
5837,MellowHigh,Cold World (feat. Earl Sweatshirt & Remy Banks),036X5f2KQy1v5Cm35I35SP,0.0366,0.414,287440,0.808,0.0,7,0.283,-5.216,1,0.322,81.876,4,0.339
5838,The Underachievers,Philanthropist,1OeKwJNnYzVSXL3JzIzzYn,0.0117,0.753,157808,0.8,0.0,1,0.132,-4.901,1,0.109,110.986,4,0.151
5839,Traviezoz de la Zierra,El Corrido del (4),1UfEap2RPhO69vd2FXcnzR,0.201,0.654,174013,0.732,0.0,10,0.0511,-4.924,1,0.0465,125.195,3,0.929
5840,RJD2,Descended from Myth,40ATyRe7NezTd4SeomTaYn,0.114,0.82,374867,0.704,0.884,2,0.329,-7.617,1,0.0471,118.961,4,0.409
5841,Psymun,Dead Albatross (feat. Chester Watson),18D2IumDunfRHJgFMKjEwL,0.811,0.696,154074,0.684,0.0,1,0.0996,-10.238,0,0.512,80.837,4,0.826
5842,Wu-Tang Clan,Can It Be All so Simple,6OCYTygzbVwil2UFkREQiD,0.744,0.838,251227,0.41,0.000391,9,0.196,-11.361,0,0.236,91.539,4,0.385
5843,A Tribe Called Red,Native Puppy Love,53ByYZu6zObvhYEmtqItC2,0.02,0.536,223587,0.76,0.00138,5,0.111,-7.075,0,0.202,130.012,4,0.0792
5844,Geto Boys,Never Seen a Man Die,2JcIjCRpTUntYIkWfP5igN,0.00187,0.776,144013,0.601,0.0,2,0.311,-9.253,1,0.343,79.911,4,0.513
5845,Curren$y,Mary,3lOEQq6e9CIgp5Pk4ywYzl,0.000568,0.629,174262,0.872,7.83e-06,4,0.823,-7.425,1,0.193,142.962,4,0.696
5846,Young Fathers,I Heard,3zgptmNsfqy1JscBOebsYJ,0.129,0.699,222793,0.692,0.000146,5,0.337,-3.988,0,0.0284,115.878,4,0.327
5847,Do Or Die,One More Way 2 Die,17hbxgF5lSnxCzBwQj8oNT,0.108,0.764,312947,0.81,0.0,4,0.134,-2.764,0,0.142,129.958,4,0.185
5848,Nipsey Hussle,One Take 3,4i7iPZ7kKiZK30LfElBlFP,0.0258,0.459,167522,0.569,0.0,8,0.138,-12.129,0,0.0875,103.445,5,0.376
5849,Tyga,Hijack,098lWpfeAQN2zT0FeE7jhj,0.0552,0.792,185813,0.906,0.0,11,0.13,-4.18,0,0.166,97.503,4,0.522
5850,Kevin Gates,Counting on Ya,7zmZxzHQTn3meXGNlqMq9o,0.0201,0.53,200800,0.737,0.0,8,0.183,-4.279,0,0.357,142.134,4,0.629
5851,Loonie,Tao Lang,3rIsR2jKs5Tntk0621jFW8,0.243,0.761,255387,0.964,0.0,1,0.221,-2.784,1,0.069,103.032,4,0.807
5852,Brotha Lynch Hung,Stabbed (feat. Tech N9ne & Hopsin),2glzI6X6VpzRMQgHrWkuNb,0.079,0.678,242250,0.901,0.0,1,0.5,-5.52,1,0.295,114.977,4,0.275
5853,Big Sean,Sierra Leone,08kRN04bnducQfDQWK0qRW,0.169,0.434,284587,0.601,2.23e-05,1,0.148,-9.037,1,0.165,76.859,4,0.414
5854,Big Sean,World Ablaze,083BwqY9ytOa7IxhuK7wee,0.267,0.597,288360,0.694,4.77e-06,5,0.0667,-4.903,0,0.0438,142.001,4,0.324
5855,Traviezoz de la Zierra,El Muchacho de la Sierra,6ky2P0CZygOZssFEPfrLge,0.494,0.728,147107,0.571,0.0,4,0.115,-6.14,1,0.109,114.262,3,0.915
5856,R.A. The Rugged Man,The Dangerous Three,0loieCuS8bzOfktSh5ZF0H,0.5,0.662,238550,0.898,0.0,7,0.421,-3.186,0,0.322,90.972,4,0.825
5857,DJ Drama,"So Many Girls (feat. Wale, Tyga, Roscoe Dash)",2C4cWGQz6cSLsVUXfwSvry,0.195,0.615,211240,0.859,0.0,6,0.0653,-3.159,0,0.0862,145.016,4,0.644
5858,Anirudh Ravichander,Kanave Kanave,6sPW145Y3LSXd4p1LjBOcS,0.373,0.47,284784,0.513,6.5e-06,9,0.123,-10.076,0,0.0294,95.015,1,0.477
5859,Futuristic,I'm a Problem (feat. Kyle & Sk4mc),18aYIqiREndPGrugOl30FA,0.236,0.772,246565,0.778,0.0,0,0.274,-5.862,1,0.204,101.39,5,0.872
5860,King Lil G,Gods Looking for Me,6WaGxN1SCjSDaW6WZ1A6HR,0.0631,0.57,148853,0.715,0.0,6,0.369,-9.744,0,0.134,90.022,4,0.562
5861,Lil Durk,Who Is This,3frFx2j0glZ1iQlYQPEHGC,0.116,0.802,167419,0.412,0.0,1,0.182,-10.238,1,0.12,149.957,4,0.324
5862,Kid Ink,Bad Ass (feat. Meek Mill & Wale),4RtkMgnsyyei3UKEGQ82JO,0.163,0.626,298840,0.913,0.0,8,0.0627,-2.539,1,0.107,139.966,4,0.945
5863,Traviezoz de la Zierra,Un Angel se Divisa,7bQqzJelqmvL7HxERezjy6,0.579,0.793,241107,0.636,0.0,10,0.0902,-7.047,1,0.0442,119.95,3,0.937
5864,Nipsey Hussle,Forever on Some Fly Shit,7ja5LAFaH2oits2G0FER2O,0.00157,0.429,163600,0.603,0.0,3,0.16,-8.397,0,0.324,91.57,4,0.106
5865,David Dallas,Runnin',2AOEc2QFrPUaMQzh7hJVDV,0.436,0.725,226720,0.844,6.5e-06,5,0.217,-6.453,0,0.206,148.008,4,0.663
5866,JPEGMAFIA,call me maybe,1jGug8SsTt4TTGLjJ8PYxT,0.93,0.358,363693,0.305,0.0,1,0.275,-16.09,0,0.0541,130.922,3,0.0779
5867,Nipsey Hussle,Sound of My Ceremony,0zzll8lohIKcXne4txGoVO,0.00115,0.6,130034,0.729,0.00357,2,0.0856,-7.617,1,0.294,192.068,4,0.373
5868,Quasimoto,Broad Factor,7koz2Eo6HrAoSicvV4nhqv,0.00657,0.698,165120,0.825,0.0,6,0.204,-8.054,0,0.305,95.015,4,0.584
5869,Mr T,Thu Cuối,0Dy6DBLa5BHJJJBsYF43ga,0.671,0.664,291657,0.635,0.0,3,0.159,-9.526,1,0.165,159.955,4,0.708
5870,A$AP Ferg,Didn't Wanna Do That,0W5PjG6Ya0th7sucfrUQRm,0.0212,0.738,164067,0.829,0.0,6,0.486,-5.409,0,0.252,122.992,4,0.338
5871,King Chip,Wtf I Want To,3sqU1wNPMNSJQ8OwuctPcv,0.072,0.863,222354,0.515,6.79e-05,6,0.0873,-11.126,0,0.106,134.015,4,0.42
5872,Traviezoz de la Zierra,El (R5),1nFtbIEDAMse9jUssQtVMA,0.223,0.502,106173,0.772,0.0,10,0.0286,-7.498,1,0.0586,153.989,3,0.969
5873,Angel Haze,Black Dahlia,48Mf1HuY6mW01Dc9X5aqCV,0.0148,0.554,329827,0.765,2.44e-05,11,0.336,-5.7,0,0.183,88.038,4,0.133
5874,Nipsey Hussle,Change Tomorrow,4bIm4FMRH7wDXsOEHHEBz2,0.0614,0.648,127844,0.949,0.0,8,0.352,-3.298,0,0.347,86.018,4,0.603
5875,Andy Mineo,You Will,1xDDPVnmqNttL8FYK0FkEQ,0.108,0.715,249413,0.91,0.0,8,0.249,-3.467,1,0.177,139.977,4,0.587
5876,Lil Wyte,Smoke Beer,3UnfFTj8P600baq3BQxrJl,0.00117,0.8,184000,0.662,0.0,1,0.304,-4.462,0,0.0525,130.033,4,0.326
5877,Geto Boys,Mind Playing Tricks on Me,64uU86Hl4Hy0ZpFAsA5oZd,0.244,0.884,311000,0.358,0.0,10,0.116,-17.725,0,0.25,94.019,4,0.483
5878,Ron Henley,Venus,6nwbeeIRFElLBAUsao67WF,0.146,0.608,323720,0.825,1.36e-05,1,0.173,-6.875,0,0.12,156.08,4,0.857
5879,Dorrough Music,La La La (feat. Wiz Khalifa),06cHfRigADx8K8oyvQUZTu,0.182,0.775,240000,0.729,0.0,10,0.0802,-7.005,0,0.0765,147.994,4,0.588
5880,Chris Webby,Rap Nemesis,5mKfhugBuKP7x5SRT76gJR,0.00785,0.379,170883,0.862,0.0,4,0.272,-4.901,0,0.341,87.088,1,0.504
5881,The Underachievers,N.A.S.A,429N0LEyRyevkC8k9ehznl,0.243,0.489,151720,0.566,0.0,10,0.371,-10.75,0,0.339,129.144,4,0.434
5882,Meek Mill,Make Me,2M08BGRwxPuiN2VLiSg4JM,0.00718,0.691,285067,0.608,0.0,8,0.19,-9.914,0,0.0961,108.977,4,0.482
5883,Yo Yo Honey Singh,Lungi Dance,3VXh3jYTW3lTxtXRnu2TKP,0.314,0.684,275399,0.958,1.94e-06,1,0.618,-4.793,1,0.264,163.95,4,0.817
5884,Nipsey Hussle,Young Rich and Famous,5Kz8eetAYUoAcGRamXVtC0,0.126,0.615,147587,0.6,0.0,8,0.329,-12.954,1,0.682,80.138,4,0.518
5885,Wu-Tang Clan,Protect Ya Neck,0mzUTNEVMBPF5izhZnGAn0,0.0147,0.817,271013,0.666,1.15e-05,8,0.637,-6.715,0,0.229,102.059,4,0.701
5886,Under Side 821,Ya Ni Modo,6rR9waiyFDwmLfsDDWBgCh,0.169,0.61,315325,0.683,0.0,5,0.0832,-8.143,0,0.619,90.022,4,0.852
5887,YG,This Yick (feat. Dom Kennedy & Joe Moses),5z0sSy7ugVUWKR99coyLVI,0.0111,0.813,190198,0.519,0.0,1,0.0511,-10.86,1,0.148,97.55,4,0.293
5888,Devin The Dude,I'm Just Gettin' Blowed,2F7LBwiMSX4Jhf6EkEO9cW,0.229,0.465,265720,0.722,1.96e-05,1,0.132,-4.432,0,0.302,82.419,4,0.701
5889,Lil Wayne,Love Me - Album Version (Edited),0TOnIxa46spYydQeYumLPI,0.00702,0.676,253747,0.594,0.0,8,0.108,-6.757,0,0.0345,124.988,4,0.416
5890,A Tribe Called Red,Sisters (feat. Northern Voice),7dFPCLpKwtLDs24ToHYVd8,0.00157,0.742,271653,0.625,0.0647,9,0.22,-4.826,1,0.0343,129.96,4,0.135
5891,Nipsey Hussle,Top Down,3vjzuq9L2nxqqczLFIoXq3,0.644,0.804,144000,0.675,4.29e-05,7,0.105,-10.442,1,0.341,99.933,4,0.7
5892,Hopsin,Tears To Snow,3bCySwiiWDst2BX3xbJTYL,0.504,0.694,229600,0.58,0.0,1,0.268,-8.042,1,0.269,92.973,4,0.516
5893,Mac Miller,REMember - Live,2EN461uAvxN8LtZmL6qn0U,0.0531,0.453,271133,0.515,0.0,1,0.407,-8.642,0,0.123,77.215,4,0.0939
5894,Flame,All In (feat. KB),1W2IrmsoRlIUbNe861eHlD,0.144,0.819,210013,0.88,0.0,2,0.072,-3.015,1,0.303,137.872,4,0.574
5895,Jarren Benton,Cadillacs & Chevys,0vrsZtoe8dEtuR4tbcUGsk,0.00087,0.469,246818,0.82,0.0,1,0.118,-6.557,1,0.13,88.021,5,0.331
5896,Tyga,"Good Day (feat. Lil Wayne, Meek Mill)",4EWiPDYH3Jp4hlBj1hpQd8,0.00271,0.859,224681,0.685,0.0,1,0.0687,-5.494,1,0.112,94.006,4,0.377
5897,Problem,"Lay Your Head Back (feat. Chris Brown, Tank & Terrace Martin)",2ETaS32d6iFE1k0j5ZyzfA,0.382,0.584,259068,0.418,0.0,0,0.131,-9.912,1,0.0554,129.496,4,0.195
5898,Kao Bay Bay,Constant Conversations,1heedLev2Wv4ZIs8atnnCp,0.0916,0.59,200882,0.794,0.000126,8,0.245,-4.472,1,0.143,140.182,4,0.203
5899,Spose,The King of Maine,4znJ7uJ3byg1Sk9YYsVFd1,0.0736,0.711,256519,0.816,0.0,10,0.231,-5.695,0,0.265,80.003,4,0.626
5900,Timbaland,Know Bout Me,0mcrxVVgQd6jUpLArEB4k6,0.0422,0.786,263347,0.719,0.00779,2,0.339,-6.832,1,0.0513,107.009,4,0.195
5901,Juicy J,The Woods (feat. Justin Timberlake),0PCUqKIRj4Gtcwyw591QRa,0.0223,0.782,260000,0.618,0.0,1,0.547,-9.737,1,0.168,134.356,4,0.542
5902,Big Sean,All Figured Out,7APbjv93QFw0qzoI2MQyfA,0.0521,0.468,284987,0.785,0.0,4,0.724,-7.063,0,0.115,173.908,4,0.0822
5903,KAYTRANADA,Free Things in Life,6gfQ9ZuyF8DzDoGqjgZND8,0.00875,0.77,216945,0.674,0.639,4,0.0787,-8.786,0,0.145,99.978,4,0.0722
5904,Traviezoz de la Zierra,Al Pie del Cañón,5G4Llufn4qr9z4pnmXVCrN,0.279,0.575,135213,0.688,0.0,9,0.0449,-4.684,1,0.0429,128.943,3,0.969
5905,LUCKI,Count on Me,76dE0B9VSFm2xocQNKq8qU,0.891,0.713,281287,0.411,0.0294,7,0.103,-12.995,1,0.434,121.491,4,0.283
5906,Quasimoto,Astronaut,4e6CoutuEV1P6athzNnj13,0.313,0.654,129867,0.594,3.21e-06,1,0.208,-8.681,1,0.42,89.488,4,0.828
5907,Burna Boy,Jahs Love Is True (feat. Wizkid),4zrQ3BUbp5xWOESYLqiIht,0.299,0.532,249600,0.681,0.0,4,0.39,-4.874,0,0.196,99.525,4,0.325
5908,Yandel,Plakito (feat. El General Gadiel),7hDXp1xU9PGPSXsdt63J91,0.0814,0.779,191920,0.91,0.000115,5,0.0666,-3.422,0,0.0423,91.025,4,0.661
5909,Pimp C,I Know You Strapped,6wdsKdd2O1fhgIYGJbS1Gk,0.000155,0.795,308293,0.783,0.0,2,0.189,-4.366,1,0.281,74.072,4,0.709
5910,Mac Miller,S.D.S. - Live,5PlRnDJIGpsik3ne4dRW82,0.133,0.417,210933,0.847,0.00019,8,0.591,-7.153,0,0.448,176.26,4,0.677
5911,Evidence,Run It Back,3xdLyWYQdFRMee0o32RZJa,0.000335,0.748,100293,0.43,0.876,5,0.121,-7.017,0,0.0542,86.733,4,0.712
5912,Arcangel,Por la Plata Baila el Mono,608ClXFAyVw9zsDlQ4tPFr,0.354,0.847,235933,0.867,0.0,5,0.103,-3.773,1,0.21,92.011,4,0.733
5913,Hopsin,"Who's There (feat. Jarren Benton, Dizzy Wright)",6RRPMzuEvUsUYht0DVz3VZ,0.174,0.78,219320,0.72,0.0,8,0.122,-8.012,0,0.271,99.025,4,0.184
5914,Nipsey Hussle,U Dont Got a Clue,6hah9mkzVwXsldgXhUcY4d,0.00919,0.502,99794,0.711,0.0,9,0.762,-7.508,1,0.199,159.915,4,0.416
5915,Stalley,Spaceships & Woodgrain,1q3wJpuNy347RMDT183Vz2,0.119,0.591,229515,0.527,4.73e-05,10,0.0972,-10.731,1,0.467,87.913,4,0.263
5916,Hopsin,Bad Manners Freestyle,39yhaWCECtvHPtGcNmmTkN,0.316,0.785,126120,0.695,0.0,10,0.124,-6.591,0,0.337,95.416,4,0.566
5917,JAY-Z,Versus,2rhS1u6ckiW3fSslPn5V3A,0.0565,0.852,51653,0.877,0.000253,4,0.164,-5.955,0,0.233,79.37,4,0.802
5918,Merkules,See Thru,132scbptIYrILE94rvNwOK,0.106,0.694,165336,0.732,1.33e-06,11,0.102,-7.064,0,0.261,90.007,4,0.65
5919,Traviezoz de la Zierra,Al Lado del Peligro (De 1 a R5),5EFuqp8wam8CkcEB8zXiiF,0.371,0.51,198080,0.679,0.0,9,0.0617,-4.143,1,0.0455,154.918,3,0.917
5920,Rizzle Kicks,Skip To The Good Bit,6laHTuAT5qQtJNTKvIR6yV,0.0058,0.611,232920,0.636,6.82e-06,1,0.105,-6.677,1,0.16,104.615,4,0.697
5921,Brotha Lynch Hung,Tha Package (feat. Yelawolf),0QS4f9r5CAH8Kqi8BYBR45,0.0604,0.792,203910,0.742,0.0,8,0.657,-7.124,1,0.266,130.006,4,0.323
5922,Slim Thug,Boss Life,0j0gr8h1ASfW81GwGQ7ZmE,0.37,0.813,209885,0.532,0.00103,5,0.0901,-9.137,1,0.167,140.002,4,0.377
5923,Yandel,Hable de Ti,6DtIMAd81o1bLoSRt6mBSI,0.00106,0.661,218707,0.882,1.06e-06,11,0.181,-5.356,0,0.145,124.922,4,0.524
5924,Rittz,Say No More,1uZbyPox90gcXsusCU21cK,0.00229,0.777,300223,0.821,6.34e-06,7,0.0907,-5.071,1,0.0716,139.012,4,0.549
5925,Four Fists,MMMMMHMMMMM,7odM0g1QOO4fMZWOl6nSGT,0.0288,0.759,246387,0.645,0.000303,1,0.18,-6.585,1,0.0618,130.046,4,0.639
5926,2 Chainz,Living,2HFCQRS3gTYj7ANg9tlEwi,0.397,0.868,188347,0.543,0.00127,0,0.143,-5.838,1,0.115,95.995,4,0.605
5927,Maxo Kream,Get That $Hit / Maxo 187,65tLHowpM3f3MKAR3t6JF7,0.0439,0.555,428878,0.602,0.00386,10,0.425,-8.169,0,0.386,138.814,4,0.0567
5928,French Montana,Ballin Out,7KLZZq0t3jS6bcP64rCbwg,0.064,0.56,265347,0.734,0.0,0,0.08,-3.973,0,0.121,75.836,4,0.467
5929,South Park Mexican,In My Hood,2g2eIELoi9NaC0atyQUpSa,0.0588,0.804,341693,0.597,2.75e-06,1,0.126,-6.137,0,0.165,72.285,4,0.7
