,artist_name,track_name,track_id,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
528,The-Dream,F.I.L.A.,03MXO9B1815BBSebNVhLlG,2010,0.623,0.612,0,-4.033,1,0.039,0.247,1.07e-06,0.776,0.666,72.498,251640,4
529,Miley Cyrus,Who Owns My Heart,4buvG5Kmstm8UMjSgUrv2X,2010,0.571,0.805,9,-4.985,0,0.129,0.0106,0.0,0.0864,0.356,135.908,214853,4
530,MARINA,Obsessions,0X3VdkebZGTuL9sMOMoyHy,2010,0.721,0.616,9,-6.795,0,0.0343,0.677,0.00124,0.0841,0.521,104.955,208133,4
531,Big Time Rush,Famous,3wT6QL2H5CIx6yvWC1McQp,2010,0.626,0.882,1,-3.962,1,0.0491,0.00278,0.0,0.352,0.794,123.494,186400,4
532,Flans,Bazar,7CLxH03q65I3aktL79k4vE,2010,0.77,0.759,8,-11.905,1,0.0331,0.111,0.000543,0.0528,0.972,127.078,209573,4
533,Taylor Swift,Today Was A Fairytale - US Version,1P5QpwOgXJuoVTm3CWbnLY,2010,0.485,0.717,7,-4.54,1,0.0321,0.0284,5.63e-06,0.14,0.356,158.047,241813,4
534,Waka Flocka Flame,O Let's Do It (feat. Cap),0wCC06ziWEkYOif44iFggw,2010,0.682,0.513,1,-6.312,0,0.396,0.0128,0.0,0.212,0.338,130.085,248533,4
535,Jazmine Sullivan,10 Seconds,26W5hzHymyTJj29lw0E9hj,2010,0.496,0.465,8,-6.358,0,0.0431,0.229,0.0,0.207,0.268,188.15,187680,3
536,Girls' Generation,Gee,0t7kjpVLgOYITrSfFCoBEA,2010,0.756,0.93,1,-1.082,0,0.0274,0.281,0.0,0.11,0.737,99.988,201160,4
537,The Afters,Light Up the Sky,2YEQNToSXA0iOxzpHPlkw9,2010,0.468,0.774,2,-4.716,1,0.0316,0.0319,0.0,0.0666,0.408,141.959,218840,4
538,Alicia Keys,Un-thinkable (I'm Ready) (feat. Drake) - Remix,4o4wEDRqotccDTXiQ7TORu,2010,0.531,0.603,7,-6.242,1,0.0944,0.728,0.0,0.11,0.228,86.162,282027,4
539,Florence + The Machine,Heavy In Your Arms,3svizT5TsRqDffORHCmwKn,2010,0.203,0.799,0,-5.906,1,0.0737,0.512,0.00149,0.0824,0.3,78.766,287240,4
540,Diddy - Dirty Money,Hello Good Morning - Remix,2uAbEJGrLecIbkW9p3OqQl,2010,0.75,0.874,2,-4.831,1,0.242,0.0915,0.0,0.295,0.552,104.016,217267,4
541,Drake,Karaoke,5bDEA48Dxyxoc3K4Dt7yRE,2010,0.758,0.654,0,-7.097,1,0.116,0.00879,0.0258,0.0797,0.949,151.008,227960,4
542,Bo Burnham,OH BO (studio),54zS39oDi8p9adV0gyIzdD,2010,0.669,0.713,8,-5.736,1,0.0533,0.214,0.0,0.319,0.741,133.881,303987,4
543,Kid Cudi,The Mood,4yCuBvbBvoJ9eVE7QB2Rkg,2010,0.855,0.825,4,-5.964,0,0.0931,0.778,0.0004,0.163,0.68,119.962,155693,4
544,Local Natives,Airplanes,6qsArsTq6WoqtUFUe1e15W,2010,0.588,0.529,2,-7.838,1,0.0242,0.534,0.0683,0.126,0.591,95.971,237933,4
545,Broken Bells,October,09zDgbs5NQH1kKFXHppYhr,2010,0.546,0.627,6,-5.091,0,0.0276,0.123,3.68e-06,0.0923,0.41,143.996,218107,4
546,OK Go,This Too Shall Pass,3l9eeEd5NABrvYRzXIVqwK,2010,0.43,0.661,5,-3.43,1,0.0434,5.34e-05,0.0063,0.135,0.386,160.032,188120,4
547,Glee Cast,Bad Romance (Glee Cast Version),0LpE5tfNe15QLvQL4YDi7T,2010,0.628,0.922,9,-4.638,0,0.0759,0.0055,3.69e-06,0.181,0.532,119.005,294227,4
548,Intocable,Enséñame A Olvidarte,61rwxvovAljmd50YO50usB,2010,0.424,0.799,5,-6.515,1,0.196,0.572,0.0,0.12,0.669,171.929,202160,4
549,Robyn,Hang With Me,6rW8q1p2GCjGMRAlnxBeo7,2010,0.654,0.818,7,-6.152,1,0.035,0.00973,0.00122,0.107,0.245,114.97,259507,4
550,Rihanna,Raining Men,7BlAMDuFJPwWu2rVtYwy6C,2010,0.675,0.805,6,-4.841,1,0.153,0.0161,0.0,0.346,0.841,79.015,224853,4
551,Kylie Minogue,Get Outta My Way,2VZ5Vtjn16RThAvaFz3sJZ,2010,0.581,0.907,6,-4.844,0,0.0651,0.019,0.00988,0.312,0.608,127.982,218160,4
552,Sade,The Moon and the Sky,2ZEwMwHaUECDWKkDh8rL0O,2010,0.595,0.555,11,-7.144,0,0.032,0.61,0.000412,0.118,0.513,73.985,267560,4
553,Waka Flocka Flame,For My Dawgs,5UIE8Pb27v9aK06EuaoHAf,2010,0.751,0.664,1,-6.111,1,0.317,0.189,0.0,0.672,0.686,155.796,201667,4
554,SHINee,LUCIFER,7xAACq6jlGqXw4bNCTYcm6,2010,0.75,0.914,11,-1.819,0,0.0518,0.0323,0.0,0.107,0.866,125.034,233987,4
555,Mayday Parade,In My Head,6KMjIbEfq7VlZVfESNpFc2,2010,0.549,0.829,3,-4.328,1,0.08,0.0228,0.0,0.0996,0.596,109.986,221120,4
556,Nicki Minaj,Massive Attack,5h5sJvkKdIfC4yjALOmPn7,2010,0.603,0.688,11,-8.794,0,0.521,0.0305,0.0,0.378,0.685,169.592,197307,4
557,Vampire Weekend,Ottoman,24oUAUX28faoMJBw3sMDm6,2010,0.844,0.625,11,-7.351,0,0.0272,0.128,0.00399,0.102,0.785,108.986,242267,4
558,Prince Royce,Las Cosas Pequeñas,17wDfyxl2oh3ikE6PqyfqG,2010,0.756,0.77,8,-4.881,1,0.028,0.126,0.0,0.155,0.854,128.02,215680,4
559,Rocío Dúrcal,Como Han Pasado los Años (with Julio Iglesias),5PuY7F2jpk1yuD3ZNvzT85,2010,0.476,0.622,5,-3.503,1,0.029,0.397,3.13e-06,0.112,0.335,90.093,210467,4
560,The Tallest Man On Earth,King of Spain,3SXsoJxUF3C9XjZnGMZbXn,2010,0.385,0.493,8,-8.342,1,0.0344,0.757,2.45e-06,0.116,0.375,131.615,206187,4
561,Jonas Brothers,L.A. Baby (Where Dreams Are Made Of),3JG2VnwaVmVLf8BUGw7QlK,2010,0.344,0.882,4,-4.137,1,0.0577,0.00485,0.0,0.338,0.344,144.843,194600,4
562,Josh Heinrichs,These Days (feat. 77 Jefferson),4huNEMIQ6nwtAp3xn7sb3e,2010,0.845,0.459,4,-10.699,0,0.121,0.269,3.95e-06,0.146,0.735,148.015,304170,4
563,The Afters,Lift Me Up,0i08LLgnQSCIVAXdKztzZ8,2010,0.461,0.84,0,-4.059,1,0.0317,0.0336,0.0,0.207,0.443,84.008,212467,4
564,Demi Lovato,"You're My Favorite Song - From ""Camp Rock 2: The Final Jam""",0EvfIJmTPccLT0IM2UGC1G,2010,0.49,0.307,6,-9.465,1,0.0427,0.735,0.0,0.335,0.598,92.497,135573,4
565,Charice,Pyramid (feat. Iyaz),7Bs3eQv2Z0ZQaAWaBK9N1X,2010,0.562,0.659,10,-5.234,1,0.0824,0.268,0.0,0.133,0.241,87.539,235947,4
566,Peter Gabriel,The Book Of Love,4TGjfiGfhS8OKXHdghtMh0,2010,0.147,0.14,8,-15.178,1,0.0348,0.812,5.05e-05,0.0953,0.195,172.408,232613,3
567,Glee Cast,Gives You Hell (Glee Cast Version),7oN2q9L9YShc6weFVvnnxA,2010,0.752,0.605,6,-5.569,0,0.032,0.0807,0.0,0.112,0.789,100.007,206667,4
568,ClariS,Connect,6SrKLkuqWyKxSxzvtRWvX5,2010,0.517,0.906,1,-4.349,1,0.0508,0.07,0.000223,0.155,0.671,175.021,270040,4
569,Matt and Kim,Cameras,7vLeZPIeblZLz04hLRRAES,2010,0.549,0.882,7,-4.911,1,0.0505,0.0825,0.0,0.372,0.645,169.994,212560,4
570,Mohit Chauhan,Pee Loon,52itZ0w0CydihB2JCZEIft,2010,0.656,0.722,8,-5.064,1,0.0364,0.277,0.000138,0.187,0.883,83.949,285687,4
571,Pierce The Veil,Besitos,5OhLBEgXp9TPGlnFw5pXeK,2010,0.438,0.95,6,-4.209,0,0.0869,0.0029,0.0,0.33,0.408,150.023,262800,4
572,Jay Sean,2012 (It Ain't The End),1ERCOXHQcoLSTlgmNTlcrR,2010,0.717,0.792,0,-2.703,1,0.0393,0.199,0.0,0.423,0.513,126.975,222200,4
573,Christina Aguilera,Not Myself Tonight,29CFPJaBW3ZfVeCI8EDnQa,2010,0.757,0.812,7,-5.178,1,0.0395,0.00137,0.018,0.563,0.542,120.015,186493,4
574,Shakira,Antes de las Seis,5J5uyhoBZxJwmjy2Zg6DgF,2010,0.75,0.46,0,-7.932,1,0.0334,0.457,0.0,0.0996,0.201,130.078,174533,4
575,Angel Y Khriz,Me Enamoré,57WauWILXLXRzBXNaxf9FM,2010,0.808,0.871,1,-3.566,1,0.0364,0.282,0.0,0.0304,0.946,114.993,255560,4
576,Glee Cast,Halo / Walking On Sunshine (Glee Cast Version),2RF6eSUY1uOWaQjIC4rAFb,2010,0.242,0.91,9,-5.19,1,0.113,0.0679,3.38e-06,0.137,0.253,193.886,125013,4
577,Kesha,The Harold Song,7ySQMmekH58Y7Vn4InRG7r,2010,0.616,0.59,7,-5.548,1,0.0294,0.0893,0.0,0.0883,0.198,110.022,238693,4
578,Steve Winwood,The Finer Things,0qrOEuhMXqAyMMyfOCZ2yC,2010,0.782,0.713,2,-6.999,0,0.0325,0.18,0.0342,0.105,0.572,124.677,251200,4
579,The Saturdays,Higher,0QVAlchLCx15ZLSoR9Wg1B,2010,0.639,0.862,10,-3.292,1,0.0341,0.049,6.81e-06,0.264,0.596,117.011,207613,4
580,Glee Cast,Lucky (Glee Cast Version),4BaEOfLHGeP9gw5ToeiY7a,2010,0.631,0.467,0,-8.089,1,0.0412,0.543,0.0,0.165,0.669,130.051,187560,4
581,Squeeze,Black Coffee in Bed,0k3RvOEfQaf5PWMJRq3Jah,2010,0.608,0.674,11,-4.978,0,0.0283,0.0601,5.71e-05,0.0955,0.684,108.53,367640,4
582,Rick Ross,I'm Not A Star,1fRuRNJVZjDU1yKXvarKqW,2010,0.667,0.848,1,-4.406,1,0.362,0.0451,5.99e-06,0.217,0.196,155.974,180107,4
583,Sammy Adams,Driving Me Crazy,2KQGs6oyLQwfqSZ5Zs0eje,2010,0.79,0.718,8,-4.053,1,0.0357,0.00365,0.0,0.1,0.849,120.98,243603,4
584,Deerhunter,Revival,30wvVTkqA4Fp5ZCG0xGof7,2010,0.655,0.805,6,-6.493,1,0.0335,0.0263,0.00542,0.28,0.701,119.029,133667,4
585,Pierce The Veil,The Boy Who Could Fly,635K4hTo5J8d7q8qhfcTMH,2010,0.473,0.976,4,-4.498,0,0.13,0.00247,0.00329,0.649,0.0618,105.043,307787,4
586,Glee Cast,Teenage Dream (Glee Cast Version) (feat. Darren Criss),0nzvwCXs0X3SGPhyGdb7Cp,2010,0.775,0.528,3,-6.523,1,0.0434,0.534,0.0,0.0907,0.795,119.988,220387,4
587,Ray LaMontagne,For the Summer,09ZSm0xj0pknpfywcbBNkP,2010,0.413,0.596,5,-7.606,1,0.0284,0.42,0.000218,0.146,0.347,151.009,231320,4
588,Emarosa,A Toast to the future kids!,7jDZIM59S1utHXZcmYSEYx,2010,0.334,0.924,8,-3.805,0,0.276,0.00444,0.0,0.136,0.359,170.159,228987,4
589,Fefe Dobson,Stuttering,7iMI1Z3h8H5UdKeA3rBqlP,2010,0.577,0.761,9,-4.571,1,0.0354,0.0794,0.0,0.437,0.392,87.957,189680,4
590,A Flock Of Seagulls,I Ran (So Far Away),173PnvZh4grHTf31DPXDbJ,2010,0.514,0.639,2,-12.348,1,0.0358,0.000364,0.895,0.136,0.661,145.499,219933,4
591,Pierce The Veil,The New National Anthem,0LRrtw1MFASb7tgyHqVXnh,2010,0.44,0.843,0,-5.019,0,0.0687,0.0438,0.0,0.0565,0.237,155.087,239573,3
592,One Direction,Night Changes - Live Acoustic Session,7aee6sIrFxp6ohSIq3TmHd,2010,0.682,0.49,3,-8.158,1,0.0303,0.88,0.0,0.113,0.627,119.924,221051,4
593,Yeasayer,O.N.E.,1yElfZ8b4weRLt5YFve91c,2010,0.611,0.937,7,-6.552,1,0.0455,0.00107,0.259,0.347,0.392,121.989,323560,4
594,Dorrough Music,Get Big,4iZdCChpb4nEH2jirUH90e,2010,0.764,0.538,2,-8.917,1,0.337,0.00243,0.0,0.328,0.209,174.169,225468,4
595,Owl City,To the Sky,67Zrgf1AUktvq39nMq0k5M,2010,0.497,0.624,11,-9.065,1,0.0825,0.261,2.31e-06,0.119,0.925,175.007,219107,4
596,Intocable,Aire,1a8vNLzmwmy31iCT45MNkF,2010,0.44,0.611,0,-7.474,1,0.0477,0.251,0.0,0.214,0.75,157.124,243600,4
597,Glee Cast,Empire State of Mind (Glee Cast Version),7pYVIpuFrH2cDMseplG8Jn,2010,0.507,0.884,6,-4.566,1,0.33,0.0617,0.0,0.158,0.719,173.575,277347,4
598,Raheem DeVaughn,I Don't Care,5GIp3XwoMW9bbdUvGB2ydO,2010,0.706,0.806,2,-5.881,1,0.0653,0.05,0.0,0.0663,0.395,106.016,254119,4
599,Papa Roach,Burn,6v8BjpWJ2pgzUiHpuf11wE,2010,0.455,0.981,7,-3.06,1,0.119,2.47e-05,0.000995,0.0844,0.415,91.03,205747,4
600,Shakira,Sale el Sol,1DJxR9NMQ14fv1WK0pHodt,2010,0.698,0.686,0,-5.925,1,0.0293,0.155,0.0,0.103,0.257,119.006,200133,4
601,You Me At Six,Stay With Me - Acoustic Version,39IX2P1yPA5opcTaHXLPlW,2010,0.62,0.701,2,-8.241,0,0.0296,0.172,7.4e-05,0.242,0.447,134.966,198573,4
602,Fabolous,Throw It In The Bag - Remix,1pEDdOIbtqaFb72B3pOrsY,2010,0.519,0.852,1,-6.696,0,0.25,0.307,0.0,0.13,0.551,113.619,247667,5
603,Gorillaz,"White Flag (feat. Bashy, Kano and the National Orchestra for Arabic Music)",3famfyGuWw5QFcVO5Xk1uW,2010,0.73,0.639,0,-6.987,1,0.142,0.0725,0.000795,0.174,0.563,102.333,223467,4
604,Ty Segall,Finger,1osYkIYegkLLnPutvItBta,2010,0.237,0.481,8,-3.68,1,0.0337,0.000406,0.00523,0.0512,0.133,143.719,174333,4
605,ONE OK ROCK,Wherever you are,0YAMQSmHk6BSUGTYpaoqTJ,2010,0.379,0.69,4,-4.79,1,0.0549,0.0286,0.0,0.335,0.288,173.716,295600,4
606,Selena y los Dinos,La Llamada - 1993 Version,0g5m1UJVMWQkNjZk1suW4s,2010,0.606,0.805,0,-5.229,1,0.0576,0.331,0.0,0.211,0.922,180.429,189920,4
607,Pharrell Williams,"Fun, Fun, Fun",0APR73JawLr7KKImPsPUsR,2010,0.793,0.927,1,-7.346,0,0.0319,0.0691,0.00751,0.113,0.922,126.683,205960,4
608,Sade,In Another Time,1DKYtHoBNbqjMLqvpw7o73,2010,0.62,0.38,5,-9.32,1,0.029,0.574,0.0225,0.108,0.233,147.7,304413,3
609,The Pretty Reckless,Just Tonight,0JaCpPppNvZnSFtA2V5uFy,2010,0.269,0.956,6,-2.843,1,0.109,0.00186,0.00428,0.0919,0.356,163.822,168493,4
610,Marc Anthony,Abrázame Muy Fuerte,4gTxKZH5RERMhX9H8EnPAX,2010,0.419,0.494,4,-7.286,0,0.0428,0.595,0.0,0.242,0.293,133.977,274680,4
611,Akon,Angel,6LBcHFbzmKSgGjZapRE2B5,2010,0.565,0.867,2,-2.503,1,0.0318,0.0571,0.0,0.177,0.325,125.867,215227,4
612,Sleigh Bells,Infinity Guitars,0YZmcBJGpDJC8L4ZYdGsRM,2010,0.663,0.726,6,-5.641,1,0.0642,0.0391,1.66e-05,0.103,0.237,79.048,151773,4
613,A Day To Remember,Right Where You Want Me to Be,1pcL2LXuaO01180QkIxkSG,2010,0.343,0.947,10,-4.098,1,0.0557,4.15e-05,0.0,0.134,0.462,84.953,222653,4
614,Gorillaz,Pirate Jet,0xSF7iHZQxaZYMAiBfobms,2010,0.664,0.576,10,-7.009,0,0.0368,0.0056,0.019,0.438,0.216,91.977,152453,4
615,Jonas Brothers,Your Biggest Fan,6le4IgtphcTvRawgHYhZmU,2010,0.723,0.62,0,-5.915,1,0.0685,0.0389,0.0,0.263,0.844,91.975,179907,4
616,The Submarines,1940 - AmpLive Remix,6CTbvxcE6JlTM4cdHZry58,2010,0.625,0.934,5,-2.869,0,0.0584,0.000555,0.0897,0.111,0.679,87.023,194880,4
617,Shakira,Loca (feat. Dizzee Rascal),6YMPu36VGIknb8Ey1ohW3j,2010,0.8,0.874,4,-3.955,0,0.0667,0.186,1.77e-05,0.0877,0.85,112.003,193160,4
618,Maná,Labios Compartidos,0vyEatwgB5xaBkmyXWqf3x,2010,0.527,0.898,0,-3.624,0,0.0367,0.027,0.0,0.0686,0.462,162.058,317627,4
619,Rick Ross,MC Hammer,1nnEDoSsNqbUMolxXmxopa,2010,0.688,0.926,9,-3.628,1,0.219,0.0055,0.0,0.11,0.542,143.003,298827,4
620,Selena,Cobarde,4vDu0mEddDoqHpn6f6lMyh,2010,0.646,0.679,11,-5.625,0,0.0337,0.328,0.0,0.0715,0.686,105.611,169738,4
621,Black Veil Brides,Perfect Weapon,2pg002Dqz4DsOthj5hqhNn,2010,0.376,0.992,9,-4.426,1,0.147,0.000618,0.000151,0.229,0.189,184.971,247640,4
622,Cary Brothers,Belong,6ivkBaxvclVhwZDE2uwldj,2010,0.426,0.399,0,-8.447,1,0.034,0.761,0.00112,0.118,0.217,115.979,254723,4
623,Bullet For My Valentine,Bittersweet Memories,02PTdS9L4BFXOtNvyM1ukF,2010,0.445,0.872,3,-4.205,1,0.0443,8.38e-05,3.36e-06,0.229,0.211,142.035,308827,4
624,Monica,For You I Will,3BPtnSoJ4OnTho8CrJecC7,2010,0.654,0.454,0,-8.523,0,0.0323,0.28,0.0,0.131,0.325,123.186,294707,4
625,Bo Burnham,"WORDS, WORDS, WORDS (studio)",7I0N7ZNYjtSG0qKEWMQxXB,2010,0.845,0.756,11,-4.714,0,0.168,0.183,2.13e-06,0.157,0.77,121.998,240747,4
626,El Canto Del Loco,Contigo (feat. Natalia Lafourcade),2YAtzwbV0k4pTFZs0cICCB,2010,0.727,0.628,1,-7.3,0,0.0269,0.213,0.0,0.12,0.686,118.007,214853,4
627,Pierce The Veil,Disasterology,66FbkukCI5pva9EbMvT0pV,2010,0.378,0.983,8,-3.171,0,0.167,0.00137,0.0,0.428,0.251,160.074,206933,4
628,Coldplay,Christmas Lights,4fzyvSu73BhGvi96p2zwjL,2010,0.312,0.418,7,-9.146,1,0.0296,0.131,0.000679,0.0836,0.237,130.795,242496,4
629,Beach House,Norway,6C2wgkXRg2Oswz5QNSKBSn,2010,0.461,0.477,5,-6.4,1,0.0283,0.238,0.0125,0.103,0.175,118.659,234800,4
630,Pierce The Veil,Million Dollar Houses (The Painter),0iWCpaSaiIZVPSqjZ9YB5L,2010,0.516,0.888,2,-4.715,0,0.0417,0.00726,0.0,0.121,0.327,114.028,241640,4
631,Selena,Si La Quieres,35rQ37DZKFJ38whEQkygV9,2010,0.61,0.608,2,-7.518,1,0.0282,0.106,0.0,0.196,0.906,107.131,191307,4
632,Selena,Disco Medley - Live From Astrodome,6p3FDqyALPpkVptF8q5bRw,2010,0.592,0.977,7,-4.944,1,0.0988,0.0698,0.00499,0.709,0.306,123.785,464467,4
633,Usher,Papers,77fP7UixHMYEIFT8NS92Ul,2010,0.802,0.556,1,-5.395,1,0.0418,0.0339,0.0,0.0958,0.158,120.047,261413,4
634,Vampire Weekend,Taxi Cab,6000CTcjDKMkA1b7tgLcVi,2010,0.69,0.363,2,-15.782,1,0.066,0.292,0.422,0.0796,0.71,167.979,235733,4
635,Keith Urban,Without You,0KzEhOxVbub9dglj5mMyCc,2010,0.496,0.397,1,-10.534,1,0.0299,0.463,6.54e-06,0.128,0.611,160.021,236027,4
636,Keaton Henson,You Don't Know How Lucky You Are,7L4w1yQnlhqo4oUjpW53wz,2010,0.389,0.314,2,-8.559,1,0.0345,0.772,0.576,0.109,0.107,95.641,228080,4
637,Kylie Minogue,Santa Baby,0cM5URUqqQTpJWonmdzF1J,2010,0.685,0.391,1,-7.183,1,0.0435,0.744,0.0,0.142,0.443,87.101,202547,4
638,MGMT,Flash Delirium,5esEbMt6LHtiha7cqsGdO7,2010,0.575,0.804,9,-3.933,0,0.0626,0.0826,0.000363,0.0681,0.399,122.08,255907,4
639,Glee Cast,Toxic (Glee Cast Version),5oxioZhKHdASa1PZM65kYT,2010,0.607,0.74,8,-5.401,1,0.0561,0.131,0.0,0.0797,0.486,132.586,204413,4
640,Best Coast,Our Deal,1lru9BY79X7JnRelnz9Zr5,2010,0.363,0.79,0,-5.592,1,0.0479,0.647,0.847,0.182,0.356,119.274,127933,4
641,Emily Osment,Truth Or Dare,5FuqMHyesm7ofmkMFYD7eY,2010,0.562,0.747,0,-5.354,0,0.0345,3.79e-05,0.0,0.0858,0.703,137.008,182480,4
642,Glee Cast,Jessie's Girl (Glee Cast Version),3aKNGl01j8n9RZY7XHWPMz,2010,0.736,0.843,1,-5.654,1,0.0511,0.0144,0.0,0.0952,0.693,131.049,194467,4
643,Small Black,Sun Was High (So Was I),2hc6fCrA3pmmh4EJtzMBs9,2010,0.505,0.882,1,-6.051,0,0.0405,0.0123,0.462,0.255,0.37,112.983,231680,4
644,Ben Rector,The Beat,7f80WwVityt7C5QmfALqvX,2010,0.623,0.662,0,-7.499,1,0.0317,0.014,9.54e-05,0.105,0.458,117.046,218547,4
645,Camila,De Mí,1hCswNajdTPRtuggsGtpCX,2010,0.358,0.457,1,-10.113,0,0.0325,0.114,0.000524,0.123,0.13,119.784,280333,5
646,Intocable,Dame Un Besito,4TkNaOLBBSHVI4W5vjuAKK,2010,0.682,0.552,0,-7.064,1,0.046,0.31,0.0,0.349,0.745,139.974,227493,4
647,Metric,Eclipse (All Yours),3gqFA8IMet7nSWtYPiVlS2,2010,0.451,0.325,11,-11.558,1,0.0327,0.764,4.25e-05,0.227,0.256,119.749,201722,4
648,Guster,Do You Love Me,41Ete3rIvRvpnGjMpILr1r,2010,0.585,0.814,0,-4.344,1,0.0316,0.0811,0.0,0.311,0.871,130.499,220640,4
649,Glee Cast,I Say A Little Prayer (Glee Cast Version),0vr8nLEp5H0ksJMCSAb42s,2010,0.648,0.773,6,-7.188,0,0.0947,0.773,1.17e-05,0.111,0.544,72.471,100813,4
650,Stars,Dead Hearts,3yrVRdwCbEeKODZgG2mVZX,2010,0.416,0.371,3,-9.207,1,0.0274,0.706,0.000571,0.0803,0.253,77.399,211307,4
651,Selena y los Dinos,No Debes Jugar - 1993 Version,77OlR5LDh9mwSGctxs6Dn2,2010,0.545,0.742,0,-5.989,0,0.0305,0.225,0.0,0.12,0.893,178.181,168493,4
652,"Héctor Acosta ""El Torito""",Me Duele La Cabeza,3rIgo725niu2yb3WNx62Jt,2010,0.858,0.786,2,-2.49,0,0.0346,0.26,0.0,0.0841,0.833,123.056,233707,4
653,Travie McCoy,Billionaire (feat. Bruno Mars) - Acoustic Version,5KYDPulw71N02ojE4VBKZg,2010,0.687,0.542,9,-6.976,1,0.15,0.794,0.0,0.0822,0.887,86.87,212978,4
654,You Me At Six,Underdog,4GMCZUi6cVQJ5wPWwJ36rW,2010,0.381,0.961,1,-3.614,1,0.0869,0.000949,0.000294,0.0531,0.787,156.062,143080,4
655,John Legend,Wake up Everybody (feat. Common & Melanie Fiona),7lVxWMH0C3Bj8b8JLkh9EN,2010,0.638,0.467,3,-7.787,0,0.0522,0.536,0.0,0.298,0.657,94.089,264867,4
656,Bullet For My Valentine,The Last Fight,79rFv44RxuMb70y6sHC14l,2010,0.3,0.971,7,-3.118,1,0.142,0.000456,0.0,0.283,0.336,184.536,259307,4
657,Wiz Khalifa,The Kid Frankie,3Dytdl1wQFd39K7btbHa9u,2010,0.796,0.877,9,-4.241,1,0.0658,0.12,1.85e-05,0.102,0.629,104.961,194743,4
658,Arcade Fire,Rococo,13uyMAetJNWMWJamO4aynQ,2010,0.315,0.861,7,-5.292,1,0.0377,0.281,0.295,0.266,0.417,165.644,236773,3
659,Lil Wayne,I Am Not A Human Being,2QLWLAqMMJuiBRztcBFgvM,2010,0.413,0.815,4,-4.109,1,0.376,0.0179,0.0,0.482,0.649,72.709,244747,3
660,Trey Songz,Unusual (feat. Drake),51q0vXgCI2CW9x4K8SdfXS,2010,0.591,0.658,0,-5.881,0,0.195,0.182,0.0,0.615,0.623,81.933,212347,4
661,Blake Mills,Wintersong,4yXl4ddCMdM7TTDcylRzLP,2010,0.473,0.756,7,-8.219,0,0.0619,0.782,0.0489,0.145,0.738,117.688,256443,4
662,Blake Mills,It'll All Work Out,4fWi9tlWzs2XUejI8qjC6d,2010,0.759,0.445,9,-8.068,1,0.0336,0.792,0.153,0.108,0.571,118.85,268388,4
663,Sleigh Bells,Crown On The Ground,7MKFtAnWUeJBYTXZCsHQxH,2010,0.434,0.811,11,-3.051,1,0.0867,0.000866,0.00411,0.0917,0.531,84.852,229373,4
664,Glee Cast,Time Warp (Glee Cast Version),1onMcvjW2nZ2dHtbJn2cN7,2010,0.395,0.817,11,-5.757,0,0.125,0.0442,7.23e-05,0.243,0.635,176.196,193560,4
665,Ludacris,Sex Room,5fc3CYrNkLym4ifJgnJtmv,2010,0.665,0.69,11,-5.856,1,0.0622,0.321,0.0,0.107,0.677,116.018,330440,4
666,Hannah Montana,Been Here All Along,0ttpfXbTTA2TsqhiGhq1DJ,2010,0.43,0.624,3,-4.141,1,0.036,0.323,0.0,0.149,0.205,159.886,241507,4
667,Two Door Cinema Club,Come Back Home,0b43NRSKWYa0P6R3dXaSlh,2010,0.604,0.865,5,-5.335,0,0.057,0.00122,0.0209,0.515,0.474,124.935,203960,4
668,Off With Their Heads,Clear The Air,7dNsLDM4BflWv392VYzr7n,2010,0.358,0.956,4,-4.473,1,0.0852,0.00109,0.0468,0.298,0.282,180.049,227000,4
669,Two Door Cinema Club,Do You Want It All?,3cZctvmBxzFJQBcV5uj4H9,2010,0.52,0.812,2,-5.229,1,0.059,0.00163,0.000376,0.071,0.607,153.821,209387,1
670,Dyland & Lenny,Nadie Te Amará Como Yo (Remix),1eoAytqST4MVGz4xdTDqPj,2010,0.69,0.762,1,-4.465,1,0.0381,0.272,0.0,0.135,0.729,87.961,228053,4
671,Keyshia Cole,Take Me Away,3SQqBIYN8fPB3wPjFGRS5N,2010,0.649,0.719,5,-3.245,0,0.0321,0.213,0.0,0.255,0.357,96.738,227053,4
672,The Spiral Starecase,More Today Than Yesterday,4UOWkmOtb3DgMaSmI8rTaC,2010,0.608,0.764,7,-6.262,1,0.0332,0.143,0.0,0.067,0.769,142.121,188987,4
673,Dan Black,Symphonies,658MpWKxDiBr29XMvxRV2s,2010,0.584,0.723,0,-6.496,1,0.0617,0.0848,2.8e-05,0.093,0.609,173.971,226587,4
674,Wiz Khalifa,In the Cut,2KxeQSQp0CnS9IJGRh6YGJ,2010,0.559,0.686,1,-6.678,1,0.214,0.0327,0.0,0.334,0.0696,150.037,254523,4
675,Kesha,Dinosaur,74cq6AFbsKdUVZMpG2TPEr,2010,0.863,0.88,2,-3.862,1,0.175,0.0532,0.000169,0.0706,0.694,127.925,175187,4
676,Grimes,Rosa,47iQwtwCY9hrj7gCeO70s5,2010,0.756,0.446,9,-8.188,0,0.0328,0.889,0.0134,0.115,0.374,99.981,192591,4
677,Wavves,King of the Beach,1CHL6sjDwpivvA4LE0lsww,2010,0.373,0.976,11,-2.196,1,0.104,0.000216,1.01e-05,0.54,0.549,170.153,158107,4
