,artist_name,track_name,track_id,popularity
296,Phantoms,Say It,4nx4h17pRj1ikT0hZecR8z,54
297,GRiZ,Find My Own Way,2YAYt4ZnPa864ULc6eAd2u,50
298,Trivecta,Riptide,5kvFBu6jDJMECOqmD7OwUx,54
299,Landis,Nobody Like You - RetroVision Flip,1RXzKs0tQcn7CeI6w34REK,56
300,Matisse & Sadko,Don’t Tell Me,7gq9Mo03Zr417T2C5sgR03,58
301,Don Diablo,The Same Way,1Rmxhk9QkgjJAPifwkA4uM,62
302,Zeds Dead,Feel So (feat. Fiora),4TFDeBqHM6jvbqAi2DAtlv,54
303,Hermitude,OneFourThree (feat. Buddy & BJ The Chicago Kid),7kgKHe6ZxLEg83y4LiQvB5,54
304,GRiZ,It Gets Better,732OcwU2wklgYhHvRKa4k3,50
305,Whethan,Summer Luv (feat. Crystal Fighters),5YPfFN0EsuvOgisgC4tzBq,55
306,GATTÜSO,When In Rome - Steve Brian Remix,5JHp33tTRd4gWZoByEUyW0,53
307,DJ Snake,"Made In France (with Tchami & Malaa, feat. Mercer)",0E3L4BNuUlZyvcZyySTfKr,59
308,Dabin,Part-Time Lover,7iYMW4Ww40RAbfeccmzMQa,52
309,Madeon,Miracle,7JSS036IjVSwD64TAr6n32,54
310,Boombox Cartel,Drip,3H6LY9tKggsxthGMUdVHXC,55
311,Dillon Francis,Catchy Song (feat. T-Pain & That Girl Lay Lay),1JiTWss0EJ3u084OucEvMS,56
312,Party Favor,Work It Out,5qKVcFWolHOWPupR077TbN,55
313,RetroVision,We Like To Party,0I3wlS5dlpw0hv5zhxN0pz,56
314,Jai Wolf,Lose My Mind (feat. Mr Gabriel) [Luttrell Remix],6OUOx8rnWrmAfjbl9CSqB8,53
315,John De Sohn,Love You Better,0Gbp9aWNohZ4Kwdi75ntzT,64
