,artist_name,track_name,track_id,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1125,Trace Adkins,Honky Tonk Badonkadonk,70Kp9wrLHCXhf4QnFq8Yzk,2010,0.644,0.902,2,-4.404,1,0.0542,0.339,0.0,0.0552,0.79,114.986,240698,4
1126,Josh Heinrichs,New Love (Acoustic Version),3O5q0oFwr1d6jkDytJhxVo,2010,0.645,0.336,9,-6.473,1,0.0505,0.851,0.0,0.108,0.61,77.608,197616,4
1127,James Blunt,I'll Be Your Man,27frvdD2rFj8NpgJUqTqBs,2010,0.663,0.9,6,-4.08,0,0.0365,0.00951,0.0,0.0529,0.897,96.992,216213,4
1128,Shoko Nakagawa,Ray of Light,0XSoFVSX3CrowIIqaBXaZt,2010,0.578,0.872,7,-2.445,1,0.031,0.166,0.0,0.195,0.63,94.006,266067,4
1129,Washed Out,Despicable Dogs (Washed Out Remix),0XiSrhb7YZUq3Od7mGaJQC,2010,0.544,0.841,5,-7.167,0,0.0657,0.00189,0.557,0.288,0.51,190.48,253427,4
1130,Caribou,Sun,3yb4akoM3pD2epSSrfx9Es,2010,0.687,0.802,1,-7.6,1,0.0367,0.0361,0.749,0.204,0.439,127.991,344999,4
1131,The Black Crowes,Good Friday,7I6fzW2eSQnWruyMw5M43L,2010,0.37,0.403,7,-14.227,1,0.0302,0.111,0.00539,0.0727,0.2,112.795,342787,4
1132,Zac Brown Band,The Devil Went Down to Georgia (Live) [Pass the Jar - Zac Brown Band and Friends Live from the Fabulous Fox Theatre in Atlanta],0eZHSCiQpFQzLP56WlVM53,2010,0.314,0.979,6,-5.325,1,0.111,0.00688,0.000976,0.653,0.671,167.393,271987,4
1133,Foxy Shazam,Killin' It,0wSv9PSXKJVDrFA5okOztU,2010,0.567,0.901,7,-4.019,1,0.0491,0.00147,0.0,0.318,0.587,142.959,238040,3
1134,Bon Jovi,No Apologies,2CFgB7CeSTBE5yWCGPYpJX,2010,0.459,0.829,3,-5.168,1,0.0456,0.0567,0.0,0.339,0.424,131.406,224853,4
1135,Romance on a Rocketship,Skin & Bones,6WDMekAe1kMyufG4F2n2XG,2010,0.593,0.889,6,-2.606,1,0.0305,0.147,0.0,0.0977,0.27,134.014,204013,4
1136,The Ocean,Firmament,0q7XIS0F51wfERHZuxD1wI,2010,0.549,0.881,0,-4.739,0,0.0478,0.000102,0.0114,0.0852,0.286,124.984,449120,3
1137,The Naked And Famous,The Sun,3biMQVil52sKP7Rwj8o7Rb,2010,0.589,0.485,0,-9.721,1,0.0325,0.51,0.00901,0.112,0.0355,123.992,236560,4
1138,Slash,Ghost,5mDCelXK6n9MxMIOSHgg8y,2010,0.533,0.926,4,-4.318,1,0.0309,0.00214,0.000299,0.158,0.614,99.985,215867,4
1139,Die Antwoord,Evil Boy - F**k You In The Face Mix,432yiJlrzL8KZPJbYzMttD,2010,0.686,0.876,0,-3.862,1,0.265,0.022,1.64e-06,0.0816,0.417,140.119,297187,4
1140,Alter Bridge,Slip To The Void,6fwsIa7fZlKGuYdJxRIDAf,2010,0.151,0.757,6,-5.728,1,0.0472,0.000392,4.5e-06,0.107,0.0831,162.342,292450,4
1141,Rivermaya,Balisong,2RTR3zmXPKRgLM8TO0UfLI,2010,0.485,0.503,0,-8.795,0,0.0372,0.343,0.000218,0.247,0.471,79.497,219493,4
1142,Sugarland,Tonight,2HEt1EjAddagCKzGbROZvO,2010,0.606,0.611,11,-4.948,1,0.038,0.00547,9.84e-05,0.0977,0.293,103.937,273640,4
1143,The Laurie Berkner Band,BOOTS,5g4VQEvmsQdZt6NHn0BuOl,2010,0.709,0.467,4,-3.952,1,0.281,0.443,0.0,0.0973,0.657,132.759,135400,4
1144,Juanes,Yerbatero,7jUwaYkoy1koPCjXlov21Y,2010,0.646,0.846,4,-6.19,0,0.0314,0.0342,0.0,0.22,0.701,96.025,211347,4
1145,The Real McKenzies,Pour Decisions,2z963t28cuXRbdnMVZAeRS,2010,0.259,0.787,10,-5.364,1,0.0432,0.0799,0.0,0.634,0.772,172.172,175747,4
1146,Ryan Bingham,I Don't Know,378mItCjQmneVWUNy4Vpce,2010,0.531,0.721,7,-6.75,1,0.0262,0.111,0.288,0.0954,0.769,146.251,143760,4
1147,Papa Roach,Enemy,23I5jJ30Ykh6GtFCfoON1q,2010,0.49,0.928,8,-3.294,1,0.0884,5.59e-05,0.00221,0.613,0.47,101.024,218147,4
1148,Jónsi,Sinking Friendships,1R3e0aONAMejKbS2jne9kq,2010,0.467,0.628,7,-7.868,1,0.0349,0.621,0.0045,0.0823,0.243,117.94,282120,4
1149,Wakey!Wakey!,Light Outside,5tNp0H1Qtr4eUURBWyRJbd,2010,0.528,0.843,0,-4.363,1,0.0301,0.00267,4.82e-06,0.226,0.66,90.03,164293,4
1150,Neon Trees,Sins Of My Youth,6Tg1j7uoHfAl16bbPNC8Gc,2010,0.429,0.815,4,-5.022,1,0.0422,6.13e-05,4.76e-06,0.238,0.638,160.957,218547,4
1151,The Jompson Brothers,Hey Girl,75VPn1qjzmAv7EbE8qvEdj,2010,0.315,0.832,9,-5.706,1,0.0411,0.00141,0.0033,0.341,0.69,87.128,211187,4
1152,Eddie Vedder,Better Days,2zM1p9OrVoqf47VUrhzwJD,2010,0.501,0.583,7,-7.735,1,0.0272,0.374,1.46e-06,0.202,0.413,108.812,251253,4
1153,Black Label Society,Crazy Horse,2sHVSkjR9YAMgnG75V7N06,2010,0.491,0.989,2,-3.621,1,0.138,0.0118,0.00252,0.275,0.0602,94.518,243665,4
1154,Yeasayer,Madder Red,4kpVNdZgx3fXSdpQENuYjC,2010,0.446,0.851,4,-8.098,0,0.0385,0.0121,0.0194,0.143,0.274,164.02,243613,4
1155,Foals,Blue Blood,2IEjO3wabnzBgWJr9iJRxU,2010,0.601,0.796,2,-7.753,1,0.0454,0.128,0.0685,0.136,0.16,130.432,316893,4
1156,Alter Bridge,Wonderful Life,2cD03wNP6eU8pwyRI2eXWA,2010,0.333,0.806,7,-4.1,1,0.036,0.00206,0.0,0.222,0.343,152.121,319355,3
1157,ONE OK ROCK,Liar,6z8teIFzv6DFqsCfWfU425,2010,0.534,0.979,6,-3.583,0,0.0997,0.000258,4.05e-06,0.113,0.304,103.538,217067,4
1158,Trace Adkins,Ala-Freakin-Bama,63puNJX3U2WTPNexLnFQ4p,2010,0.644,0.877,2,-4.613,1,0.0594,0.051,0.00428,0.5,0.64,121.018,216067,4
1159,Billy Joel,The Longest Time,5v23eOAHQNRi67BWtzHajx,2010,0.637,0.395,3,-7.355,1,0.0255,0.187,0.0,0.08,0.602,84.079,219333,4
1160,Clay Walker,Rumor Has It,6Hyy62y7npzL2ofCZHnqj8,2010,0.624,0.727,7,-8.49,1,0.0284,0.0402,0.0,0.144,0.701,123.042,189627,4
1161,Travis Cottrell,In Christ Alone / The Solid Rock,59hv1RKAiCqVw4Yt92FOJm,2010,0.428,0.481,3,-6.472,1,0.0312,0.39,1.68e-05,0.143,0.217,123.961,323814,3
1162,Cultura Profética,Me Faltabas Tú,4HsRwVSIJfo0yO3n1R8Sn3,2010,0.571,0.56,5,-7.418,0,0.0381,0.527,0.0171,0.103,0.369,89.027,172640,4
1163,The Icarus Account,Favorite Girl,3BXErKHaGALZhSjwnyxMaB,2010,0.53,0.396,0,-5.544,1,0.0294,0.762,0.0,0.124,0.651,129.901,224785,4
1164,Slash,By The Sword,7qSPdNGrKbaqLg6HqflCoZ,2010,0.413,0.658,9,-6.331,0,0.0282,0.00466,1.08e-05,0.0764,0.237,72.113,291347,4
1165,Billy Joel,It's Still Rock and Roll to Me,5yKtR2R8FsoZ64HKSpwaQr,2010,0.737,0.73,0,-5.149,1,0.144,0.168,5.11e-06,0.0912,0.575,140.398,177373,4
1166,Ty Segall,Imaginary Person,0kpUik8UD6gRmPk2u9op5h,2010,0.472,0.792,11,-3.257,0,0.0629,0.0285,3.61e-05,0.129,0.297,153.723,185067,4
1167,Emmanuel,Todo Se Derrumbó Dentro de Mí,0qvU7p0qWOM1tAveC092HL,2010,0.514,0.414,2,-11.439,0,0.14,0.151,3.71e-06,0.123,0.416,177.671,311707,3
1168,Maná,Me Vale,1Bz1sWlMWPnIaJGYOoVuJl,2010,0.534,0.925,9,-5.198,1,0.035,0.00201,0.000692,0.134,0.753,166.9,271320,4
1169,The Holdup,Summertime Baby,7iNjQ7xJGQ5ETbh2lEDwim,2010,0.735,0.796,7,-3.637,1,0.0364,0.0281,0.0,0.0886,0.964,150.023,223735,4
1170,Caravan,Magic Man - Stereo Version,1UnKocC4TFivzN9TSDnui6,2010,0.167,0.539,0,-10.654,1,0.0367,0.0567,0.0282,0.254,0.289,144.565,240840,3
1171,Stratovarius,Hunting High And Low,1O9FvxRfkBxuhj1Se3Kj81,2010,0.512,0.98,6,-3.138,0,0.0916,0.000135,0.287,0.357,0.437,93.835,248867,4
1172,Rod Stewart,Beyond The Sea,5oVaDKgGAH1GOlUa10WT5t,2010,0.586,0.693,6,-6.047,0,0.0363,0.498,0.0,0.283,0.472,117.399,205173,4
1173,Ra,Do You Call My Name,2ggzsCmOk1dRR55EC33Nf2,2010,0.367,0.849,0,-6.234,1,0.0826,0.000179,1.35e-05,0.318,0.546,182.126,319867,4
1174,The Maine,Inside of You,5Krwh4WVTHZFQSS1eytHFZ,2010,0.551,0.919,9,-3.359,1,0.0526,0.0182,0.0,0.127,0.681,132.945,230960,4
1175,Fireflight,Desperate,2UhtGgTpeb8EvhPWbesjXQ,2010,0.44,0.943,1,-2.395,1,0.068,0.000155,6.72e-06,0.339,0.468,150.021,174493,4
1176,Slash,Nothing To Say,1JVzqyfaiqbQxyUK73itcT,2010,0.31,0.907,2,-5.705,0,0.043,6.44e-05,0.000183,0.366,0.219,170.103,325200,4
1177,Beach Fossils,Golden Age,19HgIZYPBtNztwCTofXC5t,2010,0.485,0.793,1,-5.426,0,0.0341,0.45,0.824,0.346,0.758,136.006,285880,4
1178,Miniature Tigers,Rock N' Roll Mountain Troll,2K0vxJsctHygFicsaaNaWm,2010,0.703,0.736,0,-7.309,1,0.0327,0.393,0.00103,0.699,0.714,82.46,223667,4
1179,Dr. Dog,Unbearable Why,0H6kfYCHqT2NeP2Pd0GuoG,2010,0.614,0.777,9,-4.312,1,0.0296,0.00362,3.61e-06,0.169,0.819,114.836,193147,4
1180,Twiztid,All the Rest,0QGMGPQAbwZrPlEwS991yO,2010,0.639,0.767,5,-5.528,0,0.253,0.197,0.0,0.248,0.533,78.065,313573,4
1181,Wild Nothing,Live in Dreams,7tXyHzeEfr3LLSSdm6rTY8,2010,0.541,0.867,2,-7.794,1,0.036,0.238,0.0229,0.336,0.632,142.943,205863,4
1182,ONE OK ROCK,Nobody's Home,62gG3mbRs0CWOkvf7Hk4O9,2010,0.254,0.937,7,-3.579,1,0.0693,0.000228,4.85e-06,0.0901,0.368,84.873,257427,4
1183,War Of Ages,Collapse,46lrZpGWwCBPCqtlCzuCBx,2010,0.385,0.931,0,-4.314,0,0.0554,4.93e-05,0.000995,0.127,0.353,159.991,244787,4
1184,The National,You Were A Kindness,5aCnL27dI95P0r1uGPRqfD,2010,0.374,0.562,5,-8.374,1,0.0291,0.669,0.755,0.156,0.294,80.911,265560,4
1185,Dylan LeBlanc,If The Creek Don’t Rise,1nJubUVBBLj2bU9KnpvwvM,2010,0.629,0.129,0,-15.872,1,0.0333,0.868,0.0301,0.153,0.0851,115.858,204333,4
1186,John Prine,Spanish Pipedream - Live,5snFZw8fw9iv7MWF0Jwoyy,2010,0.458,0.732,5,-7.713,1,0.0343,0.0395,0.0,0.972,0.788,96.943,214587,4
1187,O.A.R.,So Moved On,0EtHS9PrRV5s0KAx7mzzTl,2010,0.336,0.894,9,-5.152,1,0.0789,0.008,1.28e-06,0.98,0.388,99.728,468573,4
1188,I Am Oak,On Trees And Birds And Fire,4x1nUSFFppEZZcfijHV1wy,2010,0.566,0.31,10,-13.572,1,0.0411,0.892,0.0779,0.114,0.698,200.092,176795,3
1189,Damien Jurado,Cloudy Shoes,2RSTocJ5sMub2icfNa3OlY,2010,0.328,0.401,0,-6.775,1,0.0307,0.656,0.0217,0.089,0.188,76.419,248987,4
1190,Belle & Sebastian,I Want The World To Stop,57KtBT18nGAa3lfbpYsMnF,2010,0.585,0.791,0,-7.419,1,0.0741,0.00296,8.12e-05,0.0596,0.548,150.017,273640,4
1191,TobyMac,Start Somewhere,52YXnaYILbRoG8sLFaL6se,2010,0.537,0.916,4,-5.435,0,0.155,0.107,1.9e-06,0.128,0.898,180.195,216573,4
1192,Darius Rucker,She's Beautiful,2KeaiRYVs4OcF4JnPupi2S,2010,0.416,0.828,4,-6.133,1,0.0433,0.0911,0.0,0.166,0.474,165.888,245800,4
1193,Marianas Trench,So it Goes,0y9PjaFGesNRuuAXFHWDIh,2010,0.279,0.243,7,-9.866,1,0.0403,0.458,0.0,0.191,0.285,88.612,143429,5
1194,Thirty Seconds To Mars,Hurricane,72ZFyr4MA9FINYdgiZvHql,2010,0.533,0.747,10,-5.678,0,0.0443,0.041,5.7e-06,0.261,0.277,124.97,372133,4
1195,All That Remains,Won't Go Quietly,5dqaMFSlVH8mYAb2U2ssP1,2010,0.425,0.961,1,-3.126,0,0.0517,0.00801,8.71e-06,0.246,0.539,195.981,240267,4
1196,New Politics,Dignity,0SvNqkF6EX3dePmcd4i3j7,2010,0.387,0.975,4,-2.219,1,0.0984,0.061,0.0,0.133,0.294,181.843,194600,4
1197,Sevendust,Splinter,3HI3pLH4IqmhIGJrt8wljV,2010,0.582,0.984,7,-3.49,1,0.215,0.00124,0.00137,0.104,0.11,112.545,234053,3
1198,Swollen Members,Bottom Line,7k87wBvd4I9BoJahIIFrJ3,2010,0.9,0.796,7,-6.534,1,0.147,0.188,0.0,0.131,0.853,105.035,211267,4
1199,Gappy Ranks,The Rain,42GC1AfXG6J0avUTkShlM9,2010,0.691,0.552,5,-7.275,1,0.276,0.367,0.0,0.085,0.841,164.016,255373,4
1200,Ty Segall,Sad Fuzz,3v991qc0BvxOvMlGoaf8B6,2010,0.322,0.864,7,-2.179,1,0.0435,0.00262,0.0,0.152,0.268,79.093,180853,4
1201,Wakey!Wakey!,Dance So Good,1i4Qd7AU0B8CCcGwViwxL6,2010,0.478,0.368,7,-9.277,1,0.0346,0.951,0.00104,0.107,0.376,131.924,173413,4
1202,Harlem,Friendly Ghost,6FoiYxJ0gzO0FcmWx9jxBq,2010,0.441,0.977,1,-3.841,1,0.0654,0.056,2.29e-06,0.112,0.967,165.978,181307,4
1203,Carole King,Been to Canaan,2zqZT1bhvu7Bdpq2RcL6jj,2010,0.536,0.479,3,-11.301,1,0.0312,0.906,0.641,0.102,0.524,127.647,217973,4
1204,Volbeat,A Better Believer,3bSyqQvNJ5WrdDiEVlQ0OY,2010,0.356,0.936,2,-3.817,1,0.046,2.19e-05,7.5e-05,0.0935,0.501,139.967,204240,4
1205,Deerhunter,Earthquake,46aacX7ss3zF8QfOmbEUCH,2010,0.288,0.428,4,-8.42,1,0.036,0.0183,0.763,0.115,0.151,180.91,300200,4
1206,Ryan Bingham,Strange Feelin' In The Air,1sKsuaLFjDZbX0IFiUFIWp,2010,0.561,0.637,7,-7.652,1,0.0374,0.0138,0.011,0.129,0.525,135.977,285760,4
1207,Volbeat,A New Day,2PoT4sxfp0M5lqvCV4XMfr,2010,0.398,0.72,0,-4.604,0,0.0619,0.000612,1.32e-05,0.077,0.64,83.02,246680,4
1208,Pantera,Cowboys from Hell - 2010 Remaster,5aAHlqn7GfwWf90qjibAXp,2010,0.374,0.954,2,-5.825,1,0.102,0.0181,0.000302,0.0894,0.426,114.395,248547,4
1209,Chase Coy,If The Moon Fell Down,0vDSqyoUQshZteh9KA1JSe,2010,0.606,0.226,2,-8.64,1,0.0299,0.899,0.0,0.108,0.343,112.95,171680,4
1210,Cody Jinks,Curse the Sky,0k6A6x1nqFKD7Gaj5uqj3M,2010,0.614,0.819,11,-5.77,0,0.0499,0.0371,0.0,0.173,0.478,110.109,184760,4
1211,Virus,Luna de Miel en la Mano,4QnS5UQjHF3caYLI8Cae1t,2010,0.692,0.87,2,-2.559,0,0.0625,0.0849,0.26,0.231,0.181,177.248,316333,4
1212,Sick Puppies,Should've Known Better,6XAPhBTrbDlRCXvkmG35RJ,2010,0.396,0.881,0,-5.782,0,0.0742,0.000662,0.0,0.0828,0.602,175.026,232293,4
1213,Pile,Don't Touch Anything,6ZpoqLODpaQKE43R7hm4F9,2010,0.271,0.832,10,-6.239,1,0.0376,0.0104,0.119,0.123,0.206,133.223,326571,4
1214,Matt and Kim,Good For Great,3rlHZKoSmzyqYQccsnWwV0,2010,0.5,0.674,7,-5.856,1,0.031,0.00587,0.0,0.173,0.354,172.082,231027,4
1215,Chuck Wicks,Hold That Thought,213sOma8H4jZLvikIWY9oD,2010,0.446,0.498,6,-6.494,1,0.0289,0.272,1.74e-06,0.112,0.213,80.912,212333,1
1216,Tyrone Wells,Use Somebody - Bonus Track,3rxvxHNLuSCIVVTWGVrZbT,2010,0.649,0.39,5,-8.774,1,0.0282,0.687,5.89e-05,0.11,0.174,121.761,227773,4
1217,Sam Cooke,Bring It On Home to Me - Remastered,5EoYc5wvRYOtkudLfrjsL1,2010,0.487,0.532,0,-7.496,1,0.0322,0.631,0.0,0.184,0.609,70.838,164252,4
1218,The Jompson Brothers,Secret Weapon,029oo7LY6eNeD5dTkTiCxo,2010,0.36,0.799,2,-5.917,1,0.0409,0.00323,0.154,0.186,0.473,80.388,237040,4
1219,K.Flay,Messin With My Head,0ylbbPmR2QsBta4WiI2yBa,2010,0.564,0.625,7,-6.218,1,0.16,0.00506,0.00332,0.148,0.677,184.007,224441,4
1220,Dave Matthews,"You & Me - Live at Planet Hollywood, Las Vegas, NV - December 2009",3Ft7N5IrFNEE7zXOY3vdl9,2010,0.493,0.395,2,-11.096,1,0.049,0.86,1.44e-05,0.632,0.559,145.439,272547,3
1221,La Tropa Loca,Engaño,4HcAjWbSvFMPnqyuzU5qRI,2010,0.528,0.502,9,-7.453,1,0.0259,0.00982,0.0,0.221,0.538,88.092,206307,4
1222,Maroon 5,How,76W81ivWk9jhpHVykGaS9s,2010,0.534,0.693,4,-4.548,1,0.0263,0.121,0.0,0.335,0.385,92.98,216600,4
1223,Hoobastank,Crawling In The Dark,4rvdjU6B8tGA4Sqcg908lu,2010,0.593,0.926,6,-4.588,0,0.0835,0.000323,0.0002,0.0822,0.644,93.633,174747,4
1224,Julieta Venegas,Bien o Mal,54Mjd3irHbiPNjW2MNgzKV,2010,0.68,0.717,7,-5.083,1,0.0337,0.0969,2.86e-06,0.199,0.531,98.923,177160,4
1225,White Denim,New Coat,7J3NsRNtQ0N7umdQQAlWNT,2010,0.512,0.855,11,-6.177,0,0.248,0.303,0.000129,0.0881,0.687,188.021,161200,4
1226,Joy Division,Leaders of Men - 2010 Remaster,3FckgkjljxOUBt9LYUZo5Z,2010,0.519,0.662,0,-10.643,1,0.0442,0.198,0.0,0.112,0.82,140.742,155052,4
1227,Hot Chip,Alley Cats,4fnrAIfaolUx93WauNVH7b,2010,0.734,0.526,1,-8.086,1,0.0492,0.465,0.000251,0.11,0.592,125.936,319819,4
1228,Tokyo Police Club,Breakneck Speed,5kcySB0rKK9MANsHAfQuET,2010,0.401,0.85,5,-5.13,1,0.0412,0.00187,0.000165,0.23,0.394,173.03,223653,4
1229,The Chordettes,Pink Shoe Laces,1jXAprN4NTcfleztufIHom,2010,0.647,0.918,10,-4.904,1,0.26,0.694,0.0,0.366,0.831,155.206,159560,4
1230,The Guess Who,Clap for the Wolfman,1od6mE18KChjjcZv5DZ0KS,2010,0.614,0.737,4,-10.212,1,0.0502,0.407,4.03e-05,0.75,0.864,90.584,258267,4
1231,Porcupine Tree,Anesthetize - Live,5buRmG2pBjM8HlZAWIud5d,2010,0.582,0.693,0,-10.653,0,0.0315,0.0433,0.209,0.737,0.293,110.006,1040147,4
1232,Beach Fossils,Twelve Roses,2g3AKjOqAGzG3Oa4fGQua3,2010,0.276,0.818,6,-5.239,0,0.0496,0.108,0.8,0.627,0.672,170.531,140173,4
1233,Billy Joel,You May Be Right,4XJyrGQgwFr4nV1UkSp9t9,2010,0.564,0.975,9,-4.113,1,0.0493,0.217,2.06e-06,0.334,0.964,150.459,253787,4
1234,Sam Cooke,Everybody Loves to Cha Cha Cha - Remastered,5pNtG6MWFdprihEB1fc0SB,2010,0.762,0.625,7,-9.673,1,0.116,0.668,0.0,0.608,0.93,127.035,162643,4
1235,Las Pelotas,Personalmente,7q7XFO9av9VpNJSXKJwJxD,2010,0.559,0.711,11,-7.186,1,0.0269,0.333,0.00219,0.394,0.769,155.934,250358,4
1236,Local Natives,Shape Shifter,4K2KgAsQlbKIC2fl99M5EM,2010,0.497,0.759,0,-8.08,1,0.0391,0.000354,0.0775,0.121,0.22,134.094,329453,4
1237,MGMT,Lady Dada's Nightmare,4tQQ5NSnFrZXTb8BoMclIA,2010,0.354,0.477,9,-7.89,0,0.0303,0.568,0.911,0.196,0.0508,77.97,271280,4
1238,Volbeat,Magic Zone,33IL6Zl9yKTAgqWdJlbMFd,2010,0.225,0.881,7,-4.091,1,0.0492,0.000249,0.000275,0.0964,0.235,81.585,231227,4
1239,10 Years,Chasing The Rapture,5KnweDmP8kD4DgvWCt3ICh,2010,0.426,0.955,6,-4.749,0,0.0509,0.000136,1.57e-05,0.129,0.689,172.017,206253,4
1240,The Gaslight Anthem,The Diamond Church Street Choir,2yzuzluFH0jM7E1bhoLp94,2010,0.637,0.681,0,-4.809,1,0.0358,0.0661,0.0,0.0705,0.535,139.947,192013,4
1241,Jonas Brothers,Invisible,6mcn0724UGIdcFihUMfsAj,2010,0.559,0.887,11,-2.85,0,0.043,0.193,0.0,0.249,0.631,113.011,174027,4
1242,LCD Soundsystem,Pow Pow,3VhBuvzzuGUuh7nyJJvGLk,2010,0.79,0.844,11,-9.929,0,0.0692,0.00457,0.244,0.0993,0.777,126.017,503027,4
1243,10 Years,One More Day,48PeLxMTu3v0i5o5hX6gjB,2010,0.454,0.688,10,-5.623,0,0.0301,0.0224,1.55e-06,0.124,0.192,155.957,251533,4
1244,Josh Turner,Eye Candy,4HCXFTi2AVkH0SpZKNCBfa,2010,0.557,0.905,9,-5.166,1,0.0385,0.0275,0.000655,0.131,0.845,152.039,173747,4
1245,Sara Bareilles,Say You're Sorry,011Dg8Hkelamb0hAuaijWd,2010,0.581,0.719,1,-4.282,0,0.0317,0.0253,0.0,0.212,0.846,170.016,220357,4
1246,James Morrison,Man in The Mirror - Acoustic,0F6cwDoiuOUzlfpFgwLjAc,2010,0.682,0.381,4,-7.177,1,0.0435,0.753,0.0,0.124,0.515,93.593,244013,4
1247,El Tri,Difícil,31Hutqdoy7EZrLiF855CCO,2010,0.579,0.798,0,-8.381,1,0.0661,0.367,1.45e-05,0.144,0.57,121.445,166920,4
1248,Bryce Janey,Funky Guitar Blues,2dqkDzJPwSIduZlKJh0lvB,2010,0.563,0.871,5,-5.825,1,0.029,0.000197,0.0128,0.0928,0.517,114.894,261627,4
1249,Andrew Belle,Oh My Stars,65D1Gw34nZZpjfcZPmOBwY,2010,0.446,0.274,5,-9.656,1,0.0306,0.866,0.00104,0.135,0.134,113.309,302120,4
1250,Buck Owens,Under Your Spell Again,62aHZDM8REF3iJKIVcNoRK,2010,0.558,0.436,9,-5.792,1,0.0296,0.57,5.31e-06,0.0913,0.857,152.89,164240,4
1251,The White Tie Affair,You Look Better When I'm Drunk,5x79GAQ60uptsPjMNYR7LD,2010,0.69,0.718,7,-5.801,0,0.0459,0.00114,0.0,0.237,0.665,127.989,191760,4
1252,Billy Joel,My Life,4f1KbnoiixqLu6EEDBwopj,2010,0.728,0.86,2,-6.073,1,0.0351,0.138,0.000287,0.0811,0.702,131.057,282480,4
1253,Spandau Ballet,Through the Barricades,75mx4MRQt4l7Gs49JSc6QV,2010,0.434,0.324,7,-13.994,1,0.0289,0.0972,4.76e-05,0.0996,0.18,146.088,321173,4
1254,Motion City Soundtrack,Stand Too Close,07FCu6g4GognVQRewOtkrV,2010,0.559,0.704,2,-5.877,1,0.0298,0.0572,0.0,0.327,0.29,133.922,168320,4
1255,AC/DC,Rock 'N' Roll Damnation,1Ru1scJuR193OlnCnVvYjM,2010,0.525,0.996,9,-2.761,1,0.106,0.0411,0.174,0.075,0.34,133.604,216933,4
1256,Marianas Trench,Cross My Heart Acoustic,3CyE8NGB5AyilM9MtJxpsA,2010,0.547,0.441,2,-8.32,1,0.0352,0.753,0.0,0.317,0.592,79.034,208147,4
1257,Dr. Dog,"Mirror, Mirror",2mXH2LkomtN4pB2axUChKq,2010,0.52,0.799,9,-4.982,1,0.0474,0.0171,0.0,0.355,0.837,95.086,170160,4
1258,Queens of the Stone Age,Feel Good Hit Of The Summer,3DaXIGJm0BCEB9X7zHTRfI,2010,0.327,0.929,11,-5.754,1,0.174,0.0114,0.000979,0.198,0.521,164.984,163267,4
1259,The Sheepdogs,Southern Dreaming,5l5sEIcGytzJqc33evlbPY,2010,0.612,0.493,9,-6.655,1,0.0635,0.222,0.247,0.0974,0.591,164.104,246907,4
1260,Los Campesinos!,Romance Is Boring,79jQsuUX9NAaVXKTXZ2DLJ,2010,0.335,0.931,6,-2.65,0,0.0436,0.00334,3.57e-05,0.236,0.545,128.438,155853,4
1261,Flans,¡Ay Amor!,5SL4MQJaRMF4TjvvfUBI6p,2010,0.515,0.529,2,-14.12,1,0.0314,0.443,1.7e-06,0.183,0.56,140.056,188160,4
1262,Randy Travis,Forever Together,2yfBopASLq6gonXVMQHUBq,2010,0.59,0.336,8,-7.535,1,0.0264,0.0349,0.0,0.101,0.369,81.57,185267,3
1263,Passenger,The One You Love,6EfXf9OhZ64J6D3ssVCTon,2010,0.526,0.45,6,-9.796,1,0.0349,0.696,6e-06,0.133,0.301,144.943,182293,4
1264,Scouting For Girls,This Ain't a Love Song,4urgbN6tlGse0nFnEqOcZW,2010,0.461,0.915,0,-3.581,1,0.0455,0.000413,0.0,0.415,0.526,176.7,210680,4
1265,Daughtry,Traffic Light,0hhnTEEkOBuznZSvVmRh5i,2010,0.509,0.908,8,-4.202,1,0.0439,0.00464,0.0,0.112,0.436,120.018,220347,4
1266,Josh Gracin,Brass Bed,1KqiNiPu9cBzxacPNNtVmx,2010,0.402,0.717,1,-5.853,1,0.0336,0.08,1.97e-06,0.119,0.439,176.002,255867,3
1267,Jonas Brothers,Feelin' Alive,22W4OIT7GXSUtZH3jOvFJb,2010,0.574,0.833,11,-4.89,1,0.0373,0.0155,0.0,0.268,0.297,122.022,193560,4
1268,The Green,Trod The Hard Road,4MnV8e8BVyTpJdPVPssAKB,2010,0.801,0.378,6,-10.13,0,0.0811,0.334,4.07e-05,0.231,0.689,108.003,296773,4
1269,Something Corporate,Punk Rock Princess,5CLZ8XXWfNODzDZgMqtw6K,2010,0.521,0.831,7,-6.046,1,0.0638,0.000389,0.00123,0.0992,0.261,130.032,233093,4
1270,Tyrone Wells,Running Around In My Dreams,1OpiDMyhFItAONgjjea6Ql,2010,0.676,0.592,2,-8.243,1,0.0438,0.453,0.0,0.119,0.521,78.943,251520,4
1271,David Gray,Only the Wine,3q7vmOvgX1DZIILnGRmAHM,2010,0.523,0.501,2,-10.356,1,0.0261,0.703,0.000203,0.185,0.732,138.394,172240,4
1272,Kutless,Better Is One Day,0QSOFE4w0A1vVGSDBrr559,2010,0.434,0.697,6,-5.523,1,0.0284,0.00128,0.0,0.134,0.352,149.943,291307,4
1273,Insane Clown Posse,Bang! Pow! Boom!,4JfcEkOP08hSwP7cSSz6AW,2010,0.696,0.952,1,-3.328,1,0.128,0.57,0.0,0.209,0.917,78.497,395933,4
