,artist_name,track_name,track_id,popularity
230,G-Eazy,All Facts (feat. Ty Dolla $ign),7F8HytQB1qAku7ZXTIhcYe,62
231,The Band CAMINO,Hush Hush,3ePeWP6f8ccQtF7wayoNrD,57
232,Dayglow,Fuzzybrain,57HJa4ktE7iHGrbFhwzEr2,61
233,FLETCHER,I Fall Apart - Recorded At Electric Lady Studios NYC,0MVvZYjUh20I13vor30dYe,60
234,James Blake,I'll Come Too,6EvUAsfncetT0RcWshHCbl,62
235,Wild Rivers,I Do - Bonus Track,70cSWrxMxRG2aCCO20Juo8,58
236,FINNEAS,Die Alone,6tc1gT93ZpMKx3N5AgVljV,62
237,Nightly,Twenty Something - Stripped Sessions,0qxRmtTovuLU4VBz5y4DsJ,61
238,Broken Bells,Good Luck,2apLrBlEQvFa8ob0dQcu6i,61
239,Cage The Elephant,Night Running,0wSmZykDgah7GfaUNZUZCb,60
240,Wallows,Treacherous Doctor,40WWDaK7arn7ilmufbHmdo,61
241,Judah & the Lion,Why Did You Run?,2xrRl0h13K2kqBpJN6P98Y,60
242,Blood Orange,Dark & Handsome,0Zgcv1wy4bRWpfsM27uPGK,60
243,Goth Babe,Colours,7yKTW0Fh9arBDdUbY9xiKi,55
244,The Japanese House,Lilo,32P4qhYWGe9XEQE2XGgfdP,55
245,Kim Petras,Icy,5uVRkwOe3DGXxeLhEXhonQ,63
246,MISSIO,Sing To Me,44oCGRuPFy7Uz6w4KliMBS,65
247,Clairo,White Flag,08IFMDAxF7Se7X8RNyoQWF,59
248,Yoke Lore,Everybody Wants to Be Loved,3Wl8LnSbqsJU8X8V9KhdkR,58
249,Better Oblivion Community Center,Dylan Thomas,6x14wL9HvABR2Rix8N88EH,59
250,Anna of the North,Dream Girl,568ZnkQDsn09lX1FXn7a4Q,55
251,Whitney,Giving Up,3HfHBnADHAKPW9xhhLnKtg,60
252,Lost Kings,Feather (feat. Finn Askew),3TBKXtDKPVlL9dN6Am297J,58
253,Gus Dapperton,My Favorite Fish,0YBvPvnfflEzgc3GV9vzKA,58
254,Quinn XCII,Right Where You Should Be (feat. Ashe & Louis Futon),5s2coZZQHU7IN6ErpXFula,56
255,Halsey,SUGA's Interlude,5a0nHa7F4S9hb0Zi0zLS8w,65
256,Hey Violet,Better By Myself,77ixMBo91onYG37mAZiaUj,61
257,Doja Cat,Better Than Me,1ZiJGdjNtvgngdT3wRKVqS,60
258,Wallows,Sidelines,3gar285uWggoxHwOwO7Ng9,61
259,beabadoobee,Disappear,1vKPCcclqSIHpMIh4YieQG,60
260,Ruben,Lay By Me,5xQ1yxKzTuPcSNO9FP0lNS,70
261,Cigarettes After Sex,Heavenly,1Bh0UzthW8pKEnYg7v40Oa,55
262,Alexander 23,High School,0fLEfiqLs7m5JzfNaejaUA,59
263,Meg Myers,Running Up That Hill,7zLeOgBrdrCfMf47MCyLMC,58
264,G-Eazy,I Wanna Rock (feat. Gunna),3xB5uHrhe0uaIxNGf3JwZA,60
265,Adventure Time,"Good Little Girl (feat. Donald Glover, Madeleine Martin & Roz Ryan)",2u3hJqwkyVlgRkHR6AWboq,58
266,Summer Salt,One Last Time,4qEW8QgybJTgA3bKgqVpSM,60
267,half•alive,arrow,6HGDxEtcoUsztb2xeVOXTP,60
268,Carly Rae Jepsen,Too Much,7kG3DPhoPsltuT0vxENI6E,60
269,Henry Jamison,Ether Garden,6WsgELUOvr9rf3XWolZYjc,61
270,Hayden James,Favours,4paNNGZD8qM134qqdiCEeI,63
271,Hayley Kiyoko,Demons,0Y5nfKx3OnZWPIO0vHbinL,61
272,MUNA,Motivation - Recorded at Electric Lady Studios NYC,6vFifFwgq4Z3csFE6zi9Fd,58
273,MUNA,Number One Fan,69WAiCaEdxACKzB4B7Bv27,58
274,Jacob Collier,Time Alone With You (feat. Daniel Caesar),04jVEb76Kw5OrmGtlXlHxI,61
275,Clairo,North,0zzz9l8ZX5vDBJmNHnWOom,58
276,Clairo,I Wouldn't Ask You,6YTUGuz1IzqKFpNm0yGQws,58
277,Ra Ra Riot,Bad To Worse,4UnkELKTWTBKeuQHiiVdsl,57
278,Angel Olsen,New Love Cassette,4SsWVvNKAHJP1T2bP6d2ut,58
279,Lucky Daye,Late Night,1Fwppfa2qKDAETKveNFsHR,60
280,Anna of the North,My Love,0AM6sRCaSrMzyqWwlIIy56,55
281,beabadoobee,She Plays Bass,52zzYSu7RUsSFn8cZlVjWp,60
282,White Reaper,Might Be Right,5YTDnlr6qzl0XIGCqHP7sx,57
283,Carlie Hanson,Back in My Arms,1FlAMUpKrjY4NdaqsXjl1w,59
284,Elohim,Sleepy Eyes,1Wvzo4EotLEh4W3OVcQoDO,56
285,Omar Apollo,Trouble,62UQj5LkqTpNaXqpY4i0Io,58
286,THE DRIVER ERA,Low,7z3WQOqbLSckX1D2VNKdNS,59
287,Halsey,clementine,7ozvM98YyrdyOBh1lItVHc,60
288,Dayglow,False Direction,3IxKc2OLHw5ltmUkQKoUkV,59
289,Doja Cat,Shine,5xIDCYGTyLaDkiaaulVPcJ,60
290,Matt Maeson,Beggar's Song,4NK49OnNDP3oJcTGs89XSg,57
291,Andrew Bird,Manifest,7oChm7YC5PS1NvEkRCgswG,59
292,The Head and the Heart,I Found Out,2IxOGK5JJIhi2Alx5BA7oe,58
293,King Princess,Cheap Queen,1RujvyGPMWFGKAASzXmCpU,59
294,SiR,Hair Down (feat. Kendrick Lamar),6sq5mqtS3jwJjvBHALknJH,60
