,artist_name,track_name,track_id,popularity
177,Little River Band,Lady - 2010 Digital Remaster,57E6BHv5JIJYAUBFYoepZo,13
178,Steely Dan,Dirty Work,6wYx2qa7jpZxBGgiTAwPuD,11
179,10cc,I'm Not In Love,0FQ8k9dw65niOH1GN5UPMS,13
180,Atlanta Rhythm Section,So Into You - Live,5LteCqMmB5oWbVjhkOVxsy,8
181,Atlanta Rhythm Section,Alien - Live,3PhFyw1z7ZMogu5eEdzpvo,8
182,Don Henley,The Boys Of Summer,7AsU2rIR6TrUdON9qZinLp,8
183,Don Henley,The Boys Of Summer,3L5rjh95n7utZnIJeIghvQ,13
184,George Benson,Groovin',6hw0H6WYDQmCOQDccN1sPV,12
185,Sanford Townsend Band,Smoke from a Distant Fire,3UkcNz0e2KYsgvoF1RIvvJ,7
186,Alessi Brothers,Seabird,69BRISsxuOHX4QqKC0DrlB,11
187,Jay Ferguson,Thunder Island,43G7CgXtwZcdGn1dHw5kh2,7
188,Alessi Brothers,Living With A Broken Heart,6L35myokmGZ63jJWVFlXJi,14
189,Exile,Crucible,4yRWxbs86ILAAzimGTV8gu,7
190,Jay Ferguson,Shakedown Cruise,6eCwjD8LUPnelqAJwU0bkk,4
191,Joey Scarbury,"Believe It or Not (From ""Greatest American Hero"")",4RXzuPWLk8qJ2XBhXUTpYZ,8
192,Rupert Holmes,Escape (The Pina Colada Song),5WkT3pdlaTsDyN5Kv466eI,16
193,Rupert Holmes,Escape (The Pina Colada Song) - Single Version,55ce2yTLZtsqWydpZXGgZP,10
194,Rupert Holmes,Escape (The Pina Colada Song),1nbQwSJVKug0b0Ca2JKJVx,11
195,10cc,Dreadlock Holiday,6mbzC7CuZRG0PKH9iFBLxz,13
196,Nicolette Larson,Lotta Love,1jnbIpmbLvZaXCdo9WLtmy,6
197,Nicolette Larson,Lotta Love,7tPYbLLRQUPizNq0awhj7i,8
198,Bill Champlin,All That I Want,2J1aksIygTeVNTBsSgsFZ8,17
199,Bill Champlin,Amandas Disguise,0wZNO9TiudHaNzFWhx9ARS,17
200,Michael McDonald,I Keep Forgettin (Every Time You're Near),0rXEBN1CpndfzvZNYLVSqI,7
201,Michael McDonald,I Keep Forgettin',3JsHqBnRiMztju7dqJogHe,5
202,TOTO,I'll Be Over You,3yKC0cb6bs4or93Olmwrku,4
203,Lee Ritenour,All This Love,1mE7jFNBd1pUQYtIPKalrP,8
204,Gary Wright,Love Is Alive,0FFiESmQiRFHWrmhJdblWb,7
205,Gary Wright,Love Is Alive,20vK2zBFC29Q1tKyRswM4p,6
206,Daryl Hall & John Oates,She's Gone,2i0rfPuMc0RxLk27pumkwg,7
207,Daryl Hall & John Oates,Lady Rain,0ij1KrLTNWzRW3PDi7iLf8,6
208,Patti Austin,"You’ll Have To Swing It (Mr. Paganini) / Paganini Bows Reprise - Live at the Apollo Theate / October 22, 2016",7MXjoRe53R7jTIkfyWMeKk,6
209,Chicago,Baby What a Big Surprise,0ply7ylV8cSAKZcjJH6mA4,8
210,Chicago,If You Leave Me Now,77XPwmS1J4Fjow5pZMzhbd,4
211,Chicago,Baby What a Big Surprise,7a7ueAofMOVO9iEoyq7cVt,8
212,Chicago,Saturday In the Park,45lSokHufwpFQwCUWSDt4L,7
213,Paul Davis,I Go Crazy,1MEy9NAjSXqfXNamDb601y,4
214,Orleans,Crazy,5OPqvDyQpaTzD8HyU6pcGG,7
215,Orleans,Dance with Me,0tPVaZvtdXrTfpCLgOT6VI,9
216,Orleans,Dance with Me,3mOOgamJlEEPrpDh5CldHa,6
217,Eagles,"Hotel California - Live On MTV, 1994",0D8uoIy2C9npjynvcrTAK4,14
218,Orleans,Analog Man,6Z4QCm2ditjfSNv1zAETrD,6
219,Orleans,Ride,6Z3ki6Vw8tyef4KqZw9EnA,6
220,Orleans,Still the One - Woodstock Mix,6bQ8DUX4QwMBzkQ6ajLvCM,6
221,Little River Band,Reminiscing,7zYhTfApr4XWFxKhbjvkZM,4
222,Seals and Crofts,Diamond Girl,0kP20YPfAruXccHBwSjiXm,7
